artifact_id	parent_corpus_database_id	artifact_role	provider	provider_id	parent_provider_id	title	url	raw_url	doi	component_path	file_name	file_type	mime_type	byte_size	local_path	sha256	inventory_status	access_status	candidate_parser_family	pair_field_evidence	n_field_evidence	effect_field_evidence	publication_link_evidence	blocker_codes	next_action	notes	last_seen
source_artifact_70f4e93be19c3eb0	raw_corpus:political_science_unlock	archive_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/OJQWO2/OJQWO2.zip	raw_corpus:political_science_unlock	OJQWO2.zip				data/raw/corpus_candidates/political_science_unlock/dataverse/OJQWO2	OJQWO2.zip	zip	application/zip	71337512	data/raw/corpus_candidates/political_science_unlock/dataverse/OJQWO2/OJQWO2.zip	1791029a6c31906cdfd1a2ce66d143ce8fcfc37273f1cf8fbb8c65a1f20caf2b	mirrored	downloaded	zip_member_inventory					needs_artifact_inspection	inventory_archive_members	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_7dd6f858975635ea	raw_corpus:political_science_unlock	archive_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/P0XSAU/P0XSAU.zip	raw_corpus:political_science_unlock	P0XSAU.zip				data/raw/corpus_candidates/political_science_unlock/dataverse/P0XSAU	P0XSAU.zip	zip	application/zip	273044	data/raw/corpus_candidates/political_science_unlock/dataverse/P0XSAU/P0XSAU.zip	942f7e7a074e7c9a357ea91ef9b09514315a4c81c8770b403a553b678827b269	mirrored	downloaded	zip_member_inventory					needs_artifact_inspection	inventory_archive_members	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_929a0f74fcbaa9fa	raw_corpus:political_science_unlock	archive_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/PSO21N/PSO21N.zip	raw_corpus:political_science_unlock	PSO21N.zip				data/raw/corpus_candidates/political_science_unlock/dataverse/PSO21N	PSO21N.zip	zip	application/zip	13166897	data/raw/corpus_candidates/political_science_unlock/dataverse/PSO21N/PSO21N.zip	2b912941216d40145ccdc9ee3258606ae23d58821c78630f272bb8f621923a39	mirrored	downloaded	zip_member_inventory					needs_artifact_inspection	inventory_archive_members	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_a76f780e8a425b1c	raw_corpus:political_science_unlock	archive_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/QAJQXP/QAJQXP.zip	raw_corpus:political_science_unlock	QAJQXP.zip				data/raw/corpus_candidates/political_science_unlock/dataverse/QAJQXP	QAJQXP.zip	zip	application/zip	9817472	data/raw/corpus_candidates/political_science_unlock/dataverse/QAJQXP/QAJQXP.zip	4daf4bdf805f7fcb2e9ea54908812b0bc06aac9754cabde8f83de0142b68349d	mirrored	downloaded	zip_member_inventory					needs_artifact_inspection	inventory_archive_members	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_b7d5244ff0a02635	raw_corpus:political_science_unlock	code_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/Master.do	raw_corpus:political_science_unlock	Master.do				data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ	Master.do	do		1758	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/Master.do	bcadc5b989b277a2d6dc3e6ee3e2d196db238c92ca3b341cc893563f8d64c2d6	mirrored	downloaded	analysis_code_inventory					needs_artifact_inspection	inspect_code_for_table_inputs_outputs_and_conversion_logic	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_3a0018d62801ac05	raw_corpus:political_science_unlock	context_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/ReadMe.pdf	raw_corpus:political_science_unlock	ReadMe.pdf				data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ	ReadMe.pdf	pdf	application/pdf	178482	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/ReadMe.pdf	3c2cf04bff69672a0344a988be9e8bd87702af464b66ece4e7500bb4b6aaae14	mirrored	downloaded	document_context_or_source_object_review					needs_artifact_inspection	keep_as_context_or_assign_parser_after_review	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_4ef2b4e712cf7fb9	raw_corpus:political_science_unlock	code_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/Table2.do	raw_corpus:political_science_unlock	Table2.do				data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ	Table2.do	do		2410	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/Table2.do	561e51b67c6ed6e09cc870c2c0e9fa4a7ae1612ddbf4ab2afb49913cc20c9cd8	mirrored	downloaded	analysis_code_inventory					needs_artifact_inspection	inspect_code_for_table_inputs_outputs_and_conversion_logic	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_3640f55c8ed6fbe1	raw_corpus:political_science_unlock	local_mirror	github	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/Table2.tex	raw_corpus:political_science_unlock	Table2.tex				data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ	Table2.tex	tex	text/x-tex	1999	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/Table2.tex	cf93d9f1ccb6e193e1389eea198c4af306bd4fa494c0d7a79b609b07fb3dd265	mirrored	downloaded	unknown					needs_artifact_inspection	keep_as_context_or_assign_parser_after_review	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_08bfc5f73d48d94c	raw_corpus:political_science_unlock	local_mirror	github	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/admin_long_data.tab	raw_corpus:political_science_unlock	admin_long_data.tab				data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ	admin_long_data.tab	tab		499665	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/admin_long_data.tab	2cd1cfafe1df12610204ac7402eb119095ab548ac88cd738bddf292af246daa1	mirrored	downloaded	unknown					needs_artifact_inspection	keep_as_context_or_assign_parser_after_review	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_ebc58494d3fe4540	raw_corpus:political_science_unlock	local_mirror	github	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/admin_wide_data.tab	raw_corpus:political_science_unlock	admin_wide_data.tab				data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ	admin_wide_data.tab	tab		220391	data/raw/corpus_candidates/political_science_unlock/dataverse/R75XVZ/admin_wide_data.tab	329c70f62a6a070ed5a87db58ca622fe15bd125ffcbf8f89eacc02417d637044	mirrored	downloaded	unknown					needs_artifact_inspection	keep_as_context_or_assign_parser_after_review	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
