rehydration_id	parent_corpus_database_id	artifact_id	provider	url	expected_sha256	expected_byte_size	route_kind	download_status	target_local_path	actual_sha256	actual_byte_size	access_metadata_written	error
figure1_rehydrate_8d00914a50045e08	raw_corpus:rpcb	source_artifact_cc2f77f8eb727b9f	osf	https://osf.io/download/q57bu/	cd0d90e741bd262be55f025bd573a1c25ba5cf48f2137f880035f4c07bfe73af	8769	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_cc2f77f8eb727b9f__RPCB_Final_Analysis_Study_50.R	cd0d90e741bd262be55f025bd573a1c25ba5cf48f2137f880035f4c07bfe73af	8769		
figure1_rehydrate_52a717e38c610e80	raw_corpus:rpcb	source_artifact_d1fc4d86b1bae678	osf	https://osf.io/download/dmx7r/	d1265fbe72d5bd33938991400ada1e675e5527f673bdbde6966f749f611f6429	41574	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_d1fc4d86b1bae678__RPCB_Final_Analysis_Study_08.R	d1265fbe72d5bd33938991400ada1e675e5527f673bdbde6966f749f611f6429	41574		
figure1_rehydrate_c3982e7e6f5bbc2b	raw_corpus:rpcb	source_artifact_deb1d821d89bb5b5	osf	https://osf.io/download/ke89r/	6685dbf9320d488d559167c24b8afc6a8e10caa05275ceab910f6c68c4185b6e	108011	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_deb1d821d89bb5b5__RPCB_Final_Analysis_Study_24.R	6685dbf9320d488d559167c24b8afc6a8e10caa05275ceab910f6c68c4185b6e	108011		
figure1_rehydrate_5c8fcdb3c1905320	raw_corpus:rpcb	source_artifact_e2c8ffe930465b32	osf	https://osf.io/download/n59kr/	8aaeac7f195e31492c485c6ce82d1a89c78f4a16eaa75ee430f005d4e4be28af	14956	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_e2c8ffe930465b32__RPCB_Final_Analysis_Study_19.R	8aaeac7f195e31492c485c6ce82d1a89c78f4a16eaa75ee430f005d4e4be28af	14956		
figure1_rehydrate_9294d02345d11768	raw_corpus:rpcb	source_artifact_e3384019f31ed3d5	osf	https://osf.io/download/nh5aj/	e6a93b10a156c601407eaf69f2702b09709a2bccd5d56da0920192b07f94b192	44760	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_e3384019f31ed3d5__RPCB_Final_Analysis_Study_47.R	e6a93b10a156c601407eaf69f2702b09709a2bccd5d56da0920192b07f94b192	44760		
figure1_rehydrate_5b655729e43557c0	raw_corpus:rpcb	source_artifact_ead8c6ed3076be03	osf	https://osf.io/download/8s7zc/	f4a099b784104ab517598f7ae9c56b152de0a972df55b9fa743de91b5d844d4c	16629	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_ead8c6ed3076be03__RPCB_Final_Analysis_Study_21.R	f4a099b784104ab517598f7ae9c56b152de0a972df55b9fa743de91b5d844d4c	16629		
figure1_rehydrate_c25897a6636cf429	raw_corpus:rpcb	source_artifact_eb6ae778faf65cfd	osf	https://osf.io/download/z64p5/	d043be8b00043ad6eafd00be84e81bfad9bd1695e2924198820d5b33d2a951c6	19816	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_eb6ae778faf65cfd__RPCB_Final_Analysis_Study_37.R	d043be8b00043ad6eafd00be84e81bfad9bd1695e2924198820d5b33d2a951c6	19816		
figure1_rehydrate_c0b7ab2b642104b1	raw_corpus:rpcb	source_artifact_eb7a0bf739bcf691	osf	https://osf.io/download/c2rfy/	7432b12b5fc65fa6b8583746da45da94c7bafbd744ebecd9ee5cfa3ebccb2cc7	15065	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_eb7a0bf739bcf691__RP_CB_Final_Analysis_-_Experiment_level_data_dictionary.csv	7432b12b5fc65fa6b8583746da45da94c7bafbd744ebecd9ee5cfa3ebccb2cc7	15065		
figure1_rehydrate_b907cf8c42290404	raw_corpus:rpcb	source_artifact_f2be5e5450b10bb4	osf	https://osf.io/download/6q5yt/	03998d0ef8f83b7051199b5e7065dd940ac890ec274caaac9c2c083700e25d92	4953	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_f2be5e5450b10bb4__RPCB_Final_Analysis_Study_06.R	03998d0ef8f83b7051199b5e7065dd940ac890ec274caaac9c2c083700e25d92	4953		
figure1_rehydrate_1d100a419116d1f9	raw_corpus:rpcb	source_artifact_f619c5a2e939c9bf	osf	https://osf.io/download/6m4ey/	59f498f81803239204e871ba4511cf34d8e4dbbd62acf914bc73a1804eefd3ea	23625	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_f619c5a2e939c9bf__RPCB_Final_Analysis_Study_07.R	59f498f81803239204e871ba4511cf34d8e4dbbd62acf914bc73a1804eefd3ea	23625		
figure1_rehydrate_7323da05ab46b5ea	raw_corpus:rpcb	source_artifact_f763d9db5de73f87	osf	https://osf.io/download/48zyt/	6af13d2f44f14d0b9a1df377bd1ed53863b93e200e6fb8f594f04b9d112864a9	29169	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_f763d9db5de73f87__RPCB_Final_Analysis_Study_28.R	6af13d2f44f14d0b9a1df377bd1ed53863b93e200e6fb8f594f04b9d112864a9	29169		
figure1_rehydrate_0dacf308f1bf598b	raw_corpus:rpcb	source_artifact_ff50aee5f4c7e073	osf	https://osf.io/download/hwef8/	3b399e6c91c3c7ac9c14fb274e9f56a9eced9b1d548caf68cf140552654f628e	38120	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/raw_corpus_rpcb/source_artifact_ff50aee5f4c7e073__RPCB_Final_Analysis_Study_16.R	3b399e6c91c3c7ac9c14fb274e9f56a9eced9b1d548caf68cf140552654f628e	38120		
figure1_rehydrate_ace6b4bcefb151f5	rpcb | doi:10.7554/eLife.71601	source_artifact_0b302f2f26efab43	osf	https://osf.io/download/48zyt/	6af13d2f44f14d0b9a1df377bd1ed53863b93e200e6fb8f594f04b9d112864a9	29169	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_0b302f2f26efab43__RPCB_Final_Analysis_Study_28.R	6af13d2f44f14d0b9a1df377bd1ed53863b93e200e6fb8f594f04b9d112864a9	29169		
figure1_rehydrate_553b5b71528e69f9	rpcb | doi:10.7554/eLife.71601	source_artifact_0d7bd4c3562ea400	osf	https://osf.io/download/rn5j3/	1dae0c5a4a7163603f15000ba8b76395b41b23a91f2731499b95bf5e882d70e2	52157	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_0d7bd4c3562ea400__RPCB_Final_Analysis_Study_48.R	1dae0c5a4a7163603f15000ba8b76395b41b23a91f2731499b95bf5e882d70e2	52157		
figure1_rehydrate_cf75d94ad2a0ad4b	rpcb | doi:10.7554/eLife.71601	source_artifact_15d5178dd8745bf9	osf	https://osf.io/download/aydj2/	0a7936525dabb0a4b39210fbd4c755be96c457fbf49d2c076c7fd754e9aa4b9b	18652	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_15d5178dd8745bf9__RP_CB_Final_Analysis_-_Paper_level_data.csv	0a7936525dabb0a4b39210fbd4c755be96c457fbf49d2c076c7fd754e9aa4b9b	18652		
figure1_rehydrate_cdd7dbd2670c4205	rpcb | doi:10.7554/eLife.71601	source_artifact_1be4e8b6613efe8f	osf	https://osf.io/download/dmx7r/	d1265fbe72d5bd33938991400ada1e675e5527f673bdbde6966f749f611f6429	41574	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_1be4e8b6613efe8f__RPCB_Final_Analysis_Study_08.R	d1265fbe72d5bd33938991400ada1e675e5527f673bdbde6966f749f611f6429	41574		
figure1_rehydrate_2a6ec45f76cc8c5b	rpcb | doi:10.7554/eLife.71601	source_artifact_1e41663e285c134a	osf	https://osf.io/download/7rf2c/	f063e2d524120f788150208bad03cc8d25259ab426239ee5a6b6159d9fa51fa4	106069	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_1e41663e285c134a__RPCB_Final_Analysis_Study_09.R	f063e2d524120f788150208bad03cc8d25259ab426239ee5a6b6159d9fa51fa4	106069		
figure1_rehydrate_7da67fd78ea42d39	rpcb | doi:10.7554/eLife.71601	source_artifact_1fc635259b8d52a7	osf	https://osf.io/download/73fpg/	8fcf0ac7f1c30d0049b10b358aaa1ec3f23fe2e6476c98b1126373607e1fb4b6	25276	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_1fc635259b8d52a7__RPCB_Final_Analysis_Study_41.R	8fcf0ac7f1c30d0049b10b358aaa1ec3f23fe2e6476c98b1126373607e1fb4b6	25276		
figure1_rehydrate_103b8be6072a8a74	rpcb | doi:10.7554/eLife.71601	source_artifact_26d7d5920a08f960	osf	https://osf.io/download/wx6be/	96017508043e3203904da3144bb99273a37d02710b3833dc22cee71dc8753613	4465	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_26d7d5920a08f960__RP_CB_Final_Analysis_-_Paper_level_data_dictionary.csv	96017508043e3203904da3144bb99273a37d02710b3833dc22cee71dc8753613	4465		
figure1_rehydrate_948fcd3feb078b56	rpcb | doi:10.7554/eLife.71601	source_artifact_2ac6cbee9fafc194	osf	https://osf.io/download/hwef8/	3b399e6c91c3c7ac9c14fb274e9f56a9eced9b1d548caf68cf140552654f628e	38120	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_2ac6cbee9fafc194__RPCB_Final_Analysis_Study_16.R	3b399e6c91c3c7ac9c14fb274e9f56a9eced9b1d548caf68cf140552654f628e	38120		
figure1_rehydrate_99f294fb046790db	rpcb | doi:10.7554/eLife.71601	source_artifact_3b934b9e834a9df3	osf	https://osf.io/download/fbmt5/	a9112f1de4913634e7e678a43560774f49a4c526d04cae4f1b07df583fb3a7b3	11904	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_3b934b9e834a9df3__RPCB_Final_Analysis_Study_44.R	a9112f1de4913634e7e678a43560774f49a4c526d04cae4f1b07df583fb3a7b3	11904		
figure1_rehydrate_253941a0704c6a81	rpcb | doi:10.7554/eLife.71601	source_artifact_44e47087525cd94c	osf	https://osf.io/download/gynr5/	7191e033f55bda10127f4f210f0bbdb70ea58e42ab4d3e52993f75adac9ed46a	25134	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_44e47087525cd94c__RPCB_Final_Analysis_Study_42.R	7191e033f55bda10127f4f210f0bbdb70ea58e42ab4d3e52993f75adac9ed46a	25134		
figure1_rehydrate_9f878cb9a6d23376	rpcb | doi:10.7554/eLife.71601	source_artifact_4a4ff404ef0cb101	osf	https://osf.io/download/q57bu/	cd0d90e741bd262be55f025bd573a1c25ba5cf48f2137f880035f4c07bfe73af	8769	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_4a4ff404ef0cb101__RPCB_Final_Analysis_Study_50.R	cd0d90e741bd262be55f025bd573a1c25ba5cf48f2137f880035f4c07bfe73af	8769		
figure1_rehydrate_36fe0e8cb9311fdd	rpcb | doi:10.7554/eLife.71601	source_artifact_4a6381b9fdadca2b	osf	https://osf.io/download/e6fg3/	2d3e1b76d2038f6a9e361d64ea72bfcf949d0ad4791edb995d06d3c15ec4d0c4	10008	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_4a6381b9fdadca2b__RPCB_Final_Analysis_Study_05.R	2d3e1b76d2038f6a9e361d64ea72bfcf949d0ad4791edb995d06d3c15ec4d0c4	10008		
figure1_rehydrate_0c61704e0761d036	rpcb | doi:10.7554/eLife.71601	source_artifact_4d89c302a692614e	osf	https://osf.io/download/pfmc5/	d7d7c2a1bb4fbc131d9a0de6ed19a8d0fa91d15a1b2a30a8630563acfd13b1a7	23824	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_4d89c302a692614e__RPCB_Final_Analysis_Study_29.R	d7d7c2a1bb4fbc131d9a0de6ed19a8d0fa91d15a1b2a30a8630563acfd13b1a7	23824		
figure1_rehydrate_334fc5d2216e1898	rpcb | doi:10.7554/eLife.71601	source_artifact_61c0484c375d1d41	osf	https://osf.io/download/39s7j/	111a99b2fa5834161f48fc3038b96545dcc75dbdb8e5bff1736bd26bc40c9465	116726	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_61c0484c375d1d41__RP_CB_Final_Analysis_-_Effect_level_data.csv	111a99b2fa5834161f48fc3038b96545dcc75dbdb8e5bff1736bd26bc40c9465	116726		
figure1_rehydrate_992e00490c88ecf2	rpcb | doi:10.7554/eLife.71601	source_artifact_69480c300c2bfa2b	osf	https://osf.io/download/usftx/	57e9a54e28c6982aea9433a1bae504598df5340ae9bb15667b8aa6dcbd63d298	83275	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_69480c300c2bfa2b__RPCB_Final_Analysis_Study_01.R	57e9a54e28c6982aea9433a1bae504598df5340ae9bb15667b8aa6dcbd63d298	83275		
figure1_rehydrate_2c04d3c5796a0a88	rpcb | doi:10.7554/eLife.71601	source_artifact_6f7472afb11cdfdd	osf	https://osf.io/download/p2ujw/	7f26caae3cc42ba6c25b0665d17d711dbab8a01ac4a8b5a8b7ff00c07d6486a3	6246	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_6f7472afb11cdfdd__RPCB_Final_Analysis_Study_Template.R	7f26caae3cc42ba6c25b0665d17d711dbab8a01ac4a8b5a8b7ff00c07d6486a3	6246		
figure1_rehydrate_c9ed17ff20d2d243	rpcb | doi:10.7554/eLife.71601	source_artifact_7f8fa3ef935df6f4	osf	https://osf.io/download/vmupy/	a2e145a36b22e152dd15f07284d7a2a4c1c73b5fe3f450ba5393af7d78f18b19	4658	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_7f8fa3ef935df6f4__RPCB_Final_Analysis_Study_39.R	a2e145a36b22e152dd15f07284d7a2a4c1c73b5fe3f450ba5393af7d78f18b19	4658		
figure1_rehydrate_d749e9a39aa8a197	rpcb | doi:10.7554/eLife.71601	source_artifact_8b48f2ffc16495f3	osf	https://osf.io/download/n59kr/	8aaeac7f195e31492c485c6ce82d1a89c78f4a16eaa75ee430f005d4e4be28af	14956	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_8b48f2ffc16495f3__RPCB_Final_Analysis_Study_19.R	8aaeac7f195e31492c485c6ce82d1a89c78f4a16eaa75ee430f005d4e4be28af	14956		
figure1_rehydrate_c226976283435e10	rpcb | doi:10.7554/eLife.71601	source_artifact_8ffb10ac11cb06af	osf	https://osf.io/download/nh5aj/	e6a93b10a156c601407eaf69f2702b09709a2bccd5d56da0920192b07f94b192	44760	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_8ffb10ac11cb06af__RPCB_Final_Analysis_Study_47.R	e6a93b10a156c601407eaf69f2702b09709a2bccd5d56da0920192b07f94b192	44760		
figure1_rehydrate_51b59c8c40dfd892	rpcb | doi:10.7554/eLife.71601	source_artifact_94267d14a99f342f	osf	https://osf.io/download/afexp/	5c92bdba30780dbfb04e0f43f3c156664f879cab5b6620b75a3a9cd6713530f2	19992	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_94267d14a99f342f__RP_CB_Final_Analysis_-_Effect_level_data_dictionary.csv	5c92bdba30780dbfb04e0f43f3c156664f879cab5b6620b75a3a9cd6713530f2	19992		
figure1_rehydrate_cd7b6e95be8f9ff6	rpcb | doi:10.7554/eLife.71601	source_artifact_94f1ccabe8b2ebf5	osf	https://osf.io/download/dpfgy/	403d40971f3db71b1b126c6f2215fc59693ca56308e0ed068e6e5d31da94000d	23169	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_94f1ccabe8b2ebf5__RPCB_Final_Analysis_Study_15.R	403d40971f3db71b1b126c6f2215fc59693ca56308e0ed068e6e5d31da94000d	23169		
figure1_rehydrate_9d0e39ba6c451e36	rpcb | doi:10.7554/eLife.71601	source_artifact_b5ecb7a6bf8b72bf	osf	https://osf.io/download/qkjtm/	6366a9cdc00fb58df8cd2f012bae8d11ccb80ff5faf0d15413295481ba149601	54260	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_b5ecb7a6bf8b72bf__RPCB_Final_Analysis_Study_20.R	6366a9cdc00fb58df8cd2f012bae8d11ccb80ff5faf0d15413295481ba149601	54260		
figure1_rehydrate_8a584db1bdc56f8a	rpcb | doi:10.7554/eLife.71601	source_artifact_beaa62133ead18b4	osf	https://osf.io/download/6m4ey/	59f498f81803239204e871ba4511cf34d8e4dbbd62acf914bc73a1804eefd3ea	23625	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_beaa62133ead18b4__RPCB_Final_Analysis_Study_07.R	59f498f81803239204e871ba4511cf34d8e4dbbd62acf914bc73a1804eefd3ea	23625		
figure1_rehydrate_261dc7e4ef79db40	rpcb | doi:10.7554/eLife.71601	source_artifact_c451bec177465886	osf	https://osf.io/download/6q5yt/	03998d0ef8f83b7051199b5e7065dd940ac890ec274caaac9c2c083700e25d92	4953	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_c451bec177465886__RPCB_Final_Analysis_Study_06.R	03998d0ef8f83b7051199b5e7065dd940ac890ec274caaac9c2c083700e25d92	4953		
figure1_rehydrate_4ec1e8d1a4d7d6b2	rpcb | doi:10.7554/eLife.71601	source_artifact_c5199b1830b7abf8	osf	https://osf.io/download/fv6te/	278086ca2cf856062e996be66e939eff93c3cd9d7f946f983758e03433f173e9	71213	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_c5199b1830b7abf8__RP_CB_Final_Analysis_-_Experiment_level_data.csv	278086ca2cf856062e996be66e939eff93c3cd9d7f946f983758e03433f173e9	71213		
figure1_rehydrate_ab2098bbaab2692b	rpcb | doi:10.7554/eLife.71601	source_artifact_e58e2946b0b0ff5e	osf	https://osf.io/download/c2rfy/	7432b12b5fc65fa6b8583746da45da94c7bafbd744ebecd9ee5cfa3ebccb2cc7	15065	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_e58e2946b0b0ff5e__RP_CB_Final_Analysis_-_Experiment_level_data_dictionary.csv	7432b12b5fc65fa6b8583746da45da94c7bafbd744ebecd9ee5cfa3ebccb2cc7	15065		
figure1_rehydrate_67c8488bc4641ef9	rpcb | doi:10.7554/eLife.71601	source_artifact_e66c677f5d58a5c4	osf	https://osf.io/download/z64p5/	d043be8b00043ad6eafd00be84e81bfad9bd1695e2924198820d5b33d2a951c6	19816	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_e66c677f5d58a5c4__RPCB_Final_Analysis_Study_37.R	d043be8b00043ad6eafd00be84e81bfad9bd1695e2924198820d5b33d2a951c6	19816		
figure1_rehydrate_39011497a11bee60	rpcb | doi:10.7554/eLife.71601	source_artifact_e695aa2a73730af7	osf	https://osf.io/download/ke89r/	6685dbf9320d488d559167c24b8afc6a8e10caa05275ceab910f6c68c4185b6e	108011	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_e695aa2a73730af7__RPCB_Final_Analysis_Study_24.R	6685dbf9320d488d559167c24b8afc6a8e10caa05275ceab910f6c68c4185b6e	108011		
figure1_rehydrate_465691641f794538	rpcb | doi:10.7554/eLife.71601	source_artifact_ebf292abfbcc07d9	osf	https://osf.io/download/qmksc/	3609d4c599f3aab88eb72eb6554733f39ab708b06589088239605634cdc325d3	16968	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_ebf292abfbcc07d9__RPCB_Final_Analysis_Study_12.R	3609d4c599f3aab88eb72eb6554733f39ab708b06589088239605634cdc325d3	16968		
figure1_rehydrate_1a6a059ee8732bb3	rpcb | doi:10.7554/eLife.71601	source_artifact_eebad998e38d1061	osf	https://osf.io/download/8s7zc/	f4a099b784104ab517598f7ae9c56b152de0a972df55b9fa743de91b5d844d4c	16629	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/rpcb_doi_10_7554_elife_71601/source_artifact_eebad998e38d1061__RPCB_Final_Analysis_Study_21.R	f4a099b784104ab517598f7ae9c56b152de0a972df55b9fa743de91b5d844d4c	16629		
figure1_rehydrate_a1bac3a671d6a066	score		osf	https://osf.io/download/gdw29/		1377556	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_keywest_cs.csv	bebde99852d62b534e2bcaad6bb92f8b0d070e987b68787830e680fd529ac59a	1377556		
figure1_rehydrate_b3e0d0dada5548e1	score		osf	https://osf.io/download/ch9dk/		51135	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_psu_cs_1.csv	bac181443fafc7d8d05eef0e280f5ce2aa72a25ab9d2e318e28b1fba64e27fde	51135		
figure1_rehydrate_047d61f44cae3aa6	score		osf	https://osf.io/download/ayjdb/		36886	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_psu_cs_2.csv	f82a2602fc54d015bf64e7221bc575239ce24fad44669f2315fe590160d2cfc9	36886		
figure1_rehydrate_67850d1db55c213e	score		osf	https://osf.io/download/tkqax/		38426	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_psu_cs_3.csv	6ef761225606c006e64a3dc7e021ec6d3f65472f872fdc5a75da9b95b54945fa	38426		
figure1_rehydrate_13836e706b38b762	score		osf	https://osf.io/download/r245a/		41544	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_twosix_cs_1.csv	22fe0353c3de87b65a606de9c2fbd6839a1688287bb3838c76dc430a24535b6f	41544		
figure1_rehydrate_bd7d2d40b1a56030	score		osf	https://osf.io/download/fzchp/		46349	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_twosix_cs_2.csv	333fad7c0d6c6b8a135f5964e1a0d5275d4915b887bfe1672455938ba3801fb1	46349		
figure1_rehydrate_00af8e3a23185c15	score		osf	https://osf.io/download/tje32/		16739	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_twosix_cs_3.csv	e5336bb35cc79c951347cb9a90d633b5b3ca30fc4dd434eaf8d8e431920e6e39	16739		
figure1_rehydrate_8150b32dfbcb2563	score		osf	https://osf.io/download/fz3w9/		112461	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_twosix_cs_bushel.csv	9614c4f0125b4e6858a29a93bea5a75e9025e159456351ff9f9a436506bbd9ba	112461		
figure1_rehydrate_132bf82639406a31	score		osf	https://osf.io/download/p7x53/		2700116	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_umelb_cs_1.csv	e8c1407bd1fd63e88da9164867636440dae832215f9439612f9f8dd336045ea9	2700116		
figure1_rehydrate_36ef12d2eb6da966	score		osf	https://osf.io/download/p8t4d/		1377547	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_umelb_cs_2.csv	46dac06c810983b476876a0970c793f89f4eab1a0b6facd9102517daa6e913aa	1377547		
figure1_rehydrate_3ddd4b4c3aaa767d	score		osf	https://osf.io/download/5mr6c/		8226519	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_umelb_cs_bushel.csv	1bce3545e2c38f4310c2fdbd1881a34cb21846167dc6df245b22a8da4998c799	8226519		
figure1_rehydrate_1b6d0b6e06118843	score		osf	https://osf.io/download/uhavw/		71469	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_usc_cs_1.csv	a8ffe63b76eac0a2f403320a6da0e883aa0c28be6716ebe8e4ae7c80c3f18683	71469		
figure1_rehydrate_e9b22462ff71d93f	score		osf	https://osf.io/download/djtnh/		73768	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_usc_cs_2.csv	44afc8f43508bb36bc561b62d1d2802a2d514dd0b837d6b32046427626b4782b	73768		
figure1_rehydrate_dc32858b8fb000ef	score		osf	https://osf.io/download/mf74q/		54355	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_usc_cs_3.csv	fb2130e230ef9c728686a958bb85933490a5c9085e003a087122894e0eb25400	54355		
figure1_rehydrate_3a54eeaefcafbbca	score		osf	https://osf.io/download/ta4sh/		198606	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__Confidence Scores__corr_usc_cs_bushel.csv	fffa960680f033d72c83fbc277aa5cacc427326950c351279e209be66fdbb03c	198606		
figure1_rehydrate_e7320b95271c7d2b	score		osf	https://osf.io/download/bsfwk/		174411	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__corr_citation-counts.csv	22a72d642e99026459798b326a4b685f637c3c6bcbf5e9b13bb1c440fc01231a	174411		
figure1_rehydrate_fb0b047d03a1db0f	score		osf	https://osf.io/download/cdvh2/		71053	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__corr_dataseer_orig-metadata.csv	c70b3fc60e86cee26f59762b6e056e00acae653187323107cd9eab73de366dfb	71053		
figure1_rehydrate_fdbfef0e625fa7aa	score		osf	https://osf.io/download/uenaj/		1356276	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Analysis-ready Data__Correlations Paper__corr_ksu_bibliometric.csv	2a1d0831976a13e2ede111ed6d620f2c9df76d7636ccfa54d6847b78de57e3b9	1356276		
