point_id,nct_id,D,N,registered_result_rows,primary_rows,secondary_rows,other_prespecified_rows,conversion_methods,field,field_label,source_family,study_type,allocation,phases,overall_status,primary_completion_date,results_first_submit_date,lead_sponsor_class,intervention_types,outcome_title,source_url,row_unit,log10_N,log10_D
ctgov_api_trial_median_00955,NCT00445003,0.4283900917262236,232.0,7,2,5,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-10,,OTHER,BEHAVIORAL; DRUG; PROCEDURE,Change in Electronic Early Treatment Diabetic Retinopathy Study Visual Acuity Letter Score From Baseline to 14 Weeks,https://clinicaltrials.gov/study/NCT00445003,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.3654879848909,-0.36816058256097883
ctgov_api_trial_median_00956,NCT00445224,0.698420736876177,33.0,2,1,1,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2010-01,,OTHER,OTHER,Visual Analog Pain Scale,https://clinicaltrials.gov/study/NCT00445224,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.5185139398778875,-0.15588287443250304
ctgov_api_trial_median_00957,NCT00445328,0.6205983877005449,74.0,3,0,3,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,TERMINATED,2008-07,,INDUSTRY,DRUG,All Cause Mortality,https://clinicaltrials.gov/study/NCT00445328,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.8692317197309762,-0.20718935703684518
ctgov_api_trial_median_00958,NCT00445601,0.3001599897696363,406.0,2,1,1,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2017-06,,NETWORK,DRUG; OTHER,Disease Recurrence Rate,https://clinicaltrials.gov/study/NCT00445601,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.6085260335771943,-0.5226471981031037
ctgov_api_trial_median_00959,NCT00445679,0.06108213018356029,391.0,6,0,6,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-02,,INDUSTRY,DRUG,Clinical Global Impressions Scale-Improvement (CGI-I) Scores,https://clinicaltrials.gov/study/NCT00445679,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5921767573958667,-1.2140858257276987
ctgov_api_trial_median_00960,NCT00445770,0.17188653737572232,374.0,239,3,236,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2010-07,,INDUSTRY,DRUG,Change From Baseline in Modified Total Sharp Score (mTSS) at Week 52,https://clinicaltrials.gov/study/NCT00445770,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5728716022004803,-0.7647581371139728
ctgov_api_trial_median_00961,NCT00446134,0.09516565375117829,137.5,14,6,8,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2008-04,,INDUSTRY,DRUG,Patients With Either Undetectable Serum HCV RNA (<100 Copies/ml) or at Least a 2-log Decrease From Baseline in Serum Hepatitis C Virus (HCV) Ribonucleic Acid (RNA) at Treatment Week 12.,https://clinicaltrials.gov/study/NCT00446134,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.1383026981662816,-1.0215197646171126
ctgov_api_trial_median_00962,NCT00446199,0.37026208578358244,336.0,54,12,30,12,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-10,,INDUSTRY,DRUG,Change From Baseline to Week 12 in Weekly Frequency of Moderate to Severe Hot Flushes (Median Value),https://clinicaltrials.gov/study/NCT00446199,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.526339277389844,-0.43149075670019044
ctgov_api_trial_median_00963,NCT00446641,0.10941173684203151,217.0,1,1,0,0,chinn_log_odds_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2008-06,,OTHER,DRUG,Aspirin Resistance (ARU ≥ 550),https://clinicaltrials.gov/study/NCT00446641,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.3364597338485296,-0.9609360877619756
ctgov_api_trial_median_00964,NCT00446797,0.059060937291516555,268.0,44,0,44,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2008-04,,INDUSTRY,DRUG,Modified Brief Pain Inventory Short Form (m-BPI-sf) - Pain Interference Index,https://clinicaltrials.gov/study/NCT00446797,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.428134794028789,-1.2286996651036943
ctgov_api_trial_median_00965,NCT00447278,0.20921472225997134,398.0,50,1,49,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-03,,INDUSTRY,DRUG,"Change From Baseline to 6 Month Endpoint in Child Health and Illness Profile - Child Edition, Parent Report Form (CHIP-CE PRF), Achievement Domain",https://clinicaltrials.gov/study/NCT00447278,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5998830720736876,-0.6794077578004687
ctgov_api_trial_median_00966,NCT00447382,0.03397311012752084,310.0,5,1,4,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-07,,INDUSTRY,DRUG,Change From Baseline in Insulin Detemir - Human Insulin Cross-reacting Antibodies,https://clinicaltrials.gov/study/NCT00447382,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.4913616938342726,-1.4688646930654496
ctgov_api_trial_median_00967,NCT00447876,0.2452583315462526,40.0,7,1,6,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2; PHASE3,COMPLETED,2009-01,,INDUSTRY,BIOLOGICAL; DRUG,Responders Rate at Week 6 (Pain While Moving),https://clinicaltrials.gov/study/NCT00447876,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.6020599913279625,-0.610376230500087
ctgov_api_trial_median_00968,NCT00448435,0.09595406749264886,96.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-01,,INDUSTRY,DRUG,Adjusted Mean Change From Baseline in Morning PEF (Peak Expiratory Flow) During the 4-week Treatment Periods,https://clinicaltrials.gov/study/NCT00448435,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.9822712330395684,-1.017936610796448
ctgov_api_trial_median_00969,NCT00449033,0.017311436054362153,772.0,6,1,5,0,chinn_log_hazard_ratio_to_d; event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2010-04,,INDUSTRY,DRUG,Overall Survival (OS) in the ITT (Non-squamous) Population,https://clinicaltrials.gov/study/NCT00449033,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.887617300335736,-1.7616669041282762
ctgov_api_trial_median_00970,NCT00449176,0.26261262273938185,628.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-05,,INDUSTRY,DRUG,Change From Baseline of the Average Pain Intensity Based on a 11-point Numerical Rating Scale (NRS) Over the Last Week of the Maintenance Period at Week 12.,https://clinicaltrials.gov/study/NCT00449176,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.797959643737196,-0.5806844029445237
ctgov_api_trial_median_00971,NCT00449644,0.5871267777926352,88.0,6,2,4,0,chinn_log_hazard_ratio_to_d; chinn_log_odds_ratio_to_d; event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2010-03,,INDUSTRY,DRUG,The Time to Sputum Culture Conversion at Week 24 (Stage 2),https://clinicaltrials.gov/study/NCT00449644,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.9444826721501687,-0.2312681117831677
ctgov_api_trial_median_00972,NCT00449696,0.19112787483134047,375.0,10,1,9,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2007-12,,INDUSTRY,DEVICE,Change From Baseline in Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Visual Analog Scale (VAS) Pain Subscore,https://clinicaltrials.gov/study/NCT00449696,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.574031267727719,-0.718675969132284
ctgov_api_trial_median_00973,NCT00449930,0.5740395608252612,1050.0,4,0,4,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-07-25,,INDUSTRY,DRUG,Number of Patients Who Reported 1 or More Episodes of the Adverse Experience of Abdominal Pain,https://clinicaltrials.gov/study/NCT00449930,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.0211892990699383,-0.24105817649389477
ctgov_api_trial_median_00974,NCT00450177,0.34739831711124397,200.0,1,0,1,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2007-12,,OTHER,DRUG,Number of Subjects That Received at Least One RBC Transfusion During Admission to the Hospital,https://clinicaltrials.gov/study/NCT00450177,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.3010299956639813,-0.4591722897204419
ctgov_api_trial_median_00975,NCT00450216,0.4694555499111066,812.0,3,1,2,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-08,,INDUSTRY,DRUG,Number of Participants Who Develop Endoscopically-diagnosed Gastric Ulcers,https://clinicaltrials.gov/study/NCT00450216,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.909556029241175,-0.3284055223376172
ctgov_api_trial_median_00976,NCT00450437,0.11155518020563478,1284.0,7,3,4,0,event_count_or_to_d_from_count_measure; event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2007-08,,INDUSTRY,BIOLOGICAL,"Number of Participants With at Least One Severe Systemic Reaction, Ages 11 to 55 Years",https://clinicaltrials.gov/study/NCT00450437,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.1085650237328344,-0.952510257899311
ctgov_api_trial_median_00977,NCT00450658,0.41493387392441544,570.0,3,1,2,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-09,,INDUSTRY,DRUG,Number of Subjects Who Develop Endoscopically-diagnosed Upper Gastrointestinal Ulcers Confirmed by Endoscopy.,https://clinicaltrials.gov/study/NCT00450658,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7558748556724915,-0.38202110925888727
ctgov_api_trial_median_00978,NCT00451555,0.029715427412589673,105.0,12,3,9,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2010-12-28,,INDUSTRY,DRUG,"Percentage of Participants Who Achieved a Best Response of Complete Response, Partial Response, and Stable Disease (CR+PR+SD) (Clinical Benefit Rate)",https://clinicaltrials.gov/study/NCT00451555,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0211892990699383,-1.5270180186753586
ctgov_api_trial_median_00979,NCT00452426,0.19202039614193595,977.0,3,1,2,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2007-10,,INDUSTRY,DEVICE; OTHER,Area Under the Curve for Oxygen Desaturation (AUCDesat),https://clinicaltrials.gov/study/NCT00452426,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.989894563718773,-0.7166526386847859
ctgov_api_trial_median_00980,NCT00452530,0.06218308755964364,3009.0,7,2,5,0,chinn_log_risk_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-01,,INDUSTRY,DRUG,Rate of Adjudicated Venous Thromboembolic Event-related and All-cause Deaths With Onset During the Intended-treatment Period,https://clinicaltrials.gov/study/NCT00452530,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.4784221877400805,-1.2063277178536937
ctgov_api_trial_median_00981,NCT00452543,0.8173614836186777,23.0,3,3,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2010-05,,OTHER,BEHAVIORAL; DRUG,Total Drinking Days on the Alcohol Timeline Followback (TLFB),https://clinicaltrials.gov/study/NCT00452543,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.3617278360175928,-0.08758583132467902
ctgov_api_trial_median_00982,NCT00452790,0.06245342198779753,519.5,8,0,0,8,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-10,,INDUSTRY,BIOLOGICAL,Percentage of Participants With Pre-specified Local Reactions: Infant Series Dose 1 (6 Weeks of Age),https://clinicaltrials.gov/study/NCT00452790,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7155855518931964,-1.2044437604971825
ctgov_api_trial_median_00983,NCT00453063,0.1930488259431328,422.0,5,2,3,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2007-06,,INDUSTRY,DRUG,Change From Baseline in the Average AM Instantaneous (NOW) Total Nasal Symptom Score (TNSS) Averaged Over Days 2 to 15,https://clinicaltrials.gov/study/NCT00453063,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.625312450961674,-0.7143328352622544
ctgov_api_trial_median_00984,NCT00453154,0.2659754759854445,85.0,1,1,0,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE1; PHASE2,COMPLETED,2013-06-30,,NIH,DRUG; OTHER,Progression-free Survival (Phase II),https://clinicaltrials.gov/study/NCT00453154,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.9294189257142929,-0.5751584052305747
ctgov_api_trial_median_00985,NCT00453349,0.0991827354752403,369.0,10,1,9,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-05,,INDUSTRY,DRUG,Clinical Response 7 to 14 Days After Completion of Study Drug Therapy in Per Protocol (PP) Population,https://clinicaltrials.gov/study/NCT00453349,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.56702636615906,-1.0035639179705043
ctgov_api_trial_median_00986,NCT00454181,0.35140101500485865,48.0,6,1,5,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2009-09,,INDUSTRY,DRUG; OTHER,Change in Total Oral Mucosal Area Covered by Warts.,https://clinicaltrials.gov/study/NCT00454181,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.6812412373755872,-0.4541969884002782
ctgov_api_trial_median_00987,NCT00454584,0.39097177470178,625.0,6,2,4,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-01,,INDUSTRY,DRUG,Number of Participants Achieving a Greater Than or Equal to 75 Percentage Improvement From Baseline in Psoriasis Area and Severity Index (PASI 75) Score at Week 12,https://clinicaltrials.gov/study/NCT00454584,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7958800173440754,-0.4078545943527996
ctgov_api_trial_median_00988,NCT00454818,0.7055357081664613,22.0,3,3,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE1; PHASE2,COMPLETED,2010-08,,INDUSTRY,GENETIC; PROCEDURE,Phase 2: Length of Cardiovascular-related Hospitalizations at 6 Months,https://clinicaltrials.gov/study/NCT00454818,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.3424226808222062,-0.15148100109147747
ctgov_api_trial_median_00989,NCT00454909,0.36329679361887723,691.0,1,1,0,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2007-10-31,,INDUSTRY,BIOLOGICAL,"Number of Subjects With Serum Bactericidal Assay Using Human Complement Against Neisseria Meningitides Serogroups A, C , W-135, Y (hSBA-MenA, hSBA-MenC, hSBA-MenW -135 and hSBA-Men-Y) Antibody Titers Greater Than or Equal to the Cut-off Value",https://clinicaltrials.gov/study/NCT00454909,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.8394780473741985,-0.4397384351121642
ctgov_api_trial_median_00990,NCT00455403,0.06460718750901483,116.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2009-12,,OTHER,DRUG,Change in Carotid Intima-media Thickness From Baseline to Year 1,https://clinicaltrials.gov/study/NCT00455403,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0644579892269186,-1.1897191643289853
ctgov_api_trial_median_00991,NCT00455429,0.2775863975134007,35.0,36,36,0,0,event_count_or_to_d_from_count_measure; event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,TERMINATED,2009-03,,INDUSTRY,DRUG,Change From Baseline in Eczema Area and Severity Index (EASI) Score at Week 6,https://clinicaltrials.gov/study/NCT00455429,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.5440680443502757,-0.5566018193036715
ctgov_api_trial_median_00992,NCT00455520,0.3341023698089989,388.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-08,,INDUSTRY,DRUG,Change From Baseline (at Randomization) in Average Pain Intensity on an 11-point Numerical Rating Scale (NRS) Over the Last Week of the Double-blind Maintenance Period at Week 12,https://clinicaltrials.gov/study/NCT00455520,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5888317255942073,-0.4761204438730291
ctgov_api_trial_median_00993,NCT00455533,0.07307357946695969,295.0,7,2,5,0,chinn_log_odds_ratio_to_d; event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2009-12,,INDUSTRY,DRUG,Percentage of Participants Achieving Pathologic Complete Response (pCR),https://clinicaltrials.gov/study/NCT00455533,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.469822015978163,-1.1362396184701116
ctgov_api_trial_median_00994,NCT00456092,0.29401227767402927,131.5,30,2,28,0,chinn_log_hazard_ratio_to_d; chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2009-05-09,,INDUSTRY,DRUG,Percentage of Participants With a Modified American College of Rheumatology 20% (ACR 20) Response at Week 12,https://clinicaltrials.gov/study/NCT00456092,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.1189257528257768,-0.5316345334832587
ctgov_api_trial_median_00995,NCT00456365,0.26281872819744734,91.0,3,1,2,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2012-10,,OTHER,DRUG,Percent of Participants Demonstrating 20% or More Increase in Total Kidney Volume,https://clinicaltrials.gov/study/NCT00456365,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.9590413923210936,-0.580343690622888
ctgov_api_trial_median_00996,NCT00456521,0.26067011397583767,536.0,10,2,8,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-12,,INDUSTRY,BEHAVIORAL; DRUG,Co-primary: Body Weight- Mean Percent Change,https://clinicaltrials.gov/study/NCT00456521,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.72916478969277,-0.5839087581657584
ctgov_api_trial_median_00997,NCT00457002,0.052547256153970864,4973.0,17,2,15,0,chinn_log_risk_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2011-05,,INDUSTRY,DRUG,Incidence of Composite of Adjudicated Total Venous Thromboembolism (VTE) and VTE-related Death During the Intended Treatment Period - Primary Efficacy Population,https://clinicaltrials.gov/study/NCT00457002,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.696618459232225,-1.2794499564825668
ctgov_api_trial_median_00998,NCT00457015,0.5460747202040186,89.0,3,1,2,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-06-01,,INDUSTRY,DRUG,Change From Baseline in Mean Symptom Complex Severity (MSCS) Score at 4 Hours Post-dose,https://clinicaltrials.gov/study/NCT00457015,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.9493900066449128,-0.2627479280790338
ctgov_api_trial_median_00999,NCT00457392,0.11822234307746643,960.0,3,1,2,0,chinn_log_hazard_ratio_to_d; chinn_log_risk_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2010-07,,INDUSTRY,DRUG,Overall Survival (OS),https://clinicaltrials.gov/study/NCT00457392,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.9822712330395684,-0.9273004375135195
ctgov_api_trial_median_01000,NCT00457691,0.06853361314000903,768.0,2,1,1,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2010-03,,INDUSTRY,DRUG,Progression-free Survival (PFS),https://clinicaltrials.gov/study/NCT00457691,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.885361220031512,-1.1640963712702495
ctgov_api_trial_median_01001,NCT00457730,0.8516802588759029,32.0,3,1,2,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2; PHASE3,COMPLETED,2012-08,,INDIV,DRUG,Percent Change in Worst Pain Score,https://clinicaltrials.gov/study/NCT00457730,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.505149978319906,-0.06972341916357208
ctgov_api_trial_median_01002,NCT00458003,0.24275172442772774,108.0,2,1,1,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2016-12,,OTHER,DRUG,The Umbilical Artery pH,https://clinicaltrials.gov/study/NCT00458003,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.03342375548695,-0.6148376763250591
ctgov_api_trial_median_01003,NCT00458393,0.09833152856195682,2205.0,18,5,13,0,chinn_log_hazard_ratio_to_d; chinn_log_risk_ratio_to_d; event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-02,,NIH,DRUG,Grade 1 or Higher Creatinine Toxicity,https://clinicaltrials.gov/study/NCT00458393,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.3434085938038574,-1.0073072096849855
ctgov_api_trial_median_01004,NCT00459134,0.2307187237341928,184.0,2,1,1,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2010-06-01,,OTHER,DIETARY_SUPPLEMENT,Sexual Function,https://clinicaltrials.gov/study/NCT00459134,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.2648178230095364,-0.6369171593390047
