artifact_id	parent_corpus_database_id	artifact_role	provider	provider_id	parent_provider_id	title	url	raw_url	doi	component_path	file_name	file_type	mime_type	byte_size	local_path	sha256	inventory_status	access_status	candidate_parser_family	pair_field_evidence	n_field_evidence	effect_field_evidence	publication_link_evidence	blocker_codes	next_action	notes	last_seen
source_artifact_c80b80445c9bb364	repo_search_osf_92e639ac2dc7	provider_file	osf	65ad8ddc97381902a7396bf7	repo_search_osf_92e639ac2dc7	Datensatz_LenaJestrimski_SelinBayram.jasp	https://osf.io/ma9cb/files/osfstorage/65ad8ddc97381902a7396bf7	https://osf.io/download/4zyfj/			Datensatz_LenaJestrimski_SelinBayram.jasp	jasp		4909836			mirrorable	public_download_seen	unknown		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65ad8ddc97381902a7396bf7	2026-05-02
source_artifact_bd113127d5e7b67f	repo_search_osf_92e639ac2dc7	provider_file	osf	65a569c21c92110b34abed7a	repo_search_osf_92e639ac2dc7	Datensatz_Lyn Heintzen_Nadja Miroshnikova_Lara Penz_Nele Struckhof.jasp	https://osf.io/ma9cb/files/osfstorage/65a569c21c92110b34abed7a	https://osf.io/download/ank3j/			Datensatz_Lyn Heintzen_Nadja Miroshnikova_Lara Penz_Nele Struckhof.jasp	jasp		2538088			mirrorable	public_download_seen	unknown		terms: _n | n_			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a569c21c92110b34abed7a	2026-05-02
source_artifact_6375868995da59bd	repo_search_osf_92e639ac2dc7	data_file	osf	65a28f7ac585fd0acc9ce5b3	repo_search_osf_92e639ac2dc7	Datensatz_LynHeintzen_NadjaMiroshnikova_LaraPenz_NeleStruckhof.csv	https://osf.io/ma9cb/files/osfstorage/65a28f7ac585fd0acc9ce5b3	https://osf.io/download/rgkxb/			Datensatz_LynHeintzen_NadjaMiroshnikova_LaraPenz_NeleStruckhof.csv	csv		49193			mirrorable	public_download_seen	csv_table_parser		terms: _n | n_			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a28f7ac585fd0acc9ce5b3	2026-05-02
source_artifact_004ddb6b0c54f384	repo_search_osf_92e639ac2dc7	data_file	osf	65a538cc1c92110a6babe733	repo_search_osf_92e639ac2dc7	Datensatz_Roh(Lehmann,Litters,Toplar).sav	https://osf.io/ma9cb/files/osfstorage/65a538cc1c92110a6babe733	https://osf.io/download/erjc3/			Datensatz_Roh(Lehmann,Litters,Toplar).sav	sav		37498			mirrorable	public_download_seen	statistical_package_parser		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a538cc1c92110a6babe733	2026-05-02
source_artifact_660ddb1409fa88d6	repo_search_osf_92e639ac2dc7	data_file	osf	65a538cdf2240f0b3632e79b	repo_search_osf_92e639ac2dc7	Datensatz_bereinigt_nur14_(Lehmann, Litters, Toplar).sav	https://osf.io/ma9cb/files/osfstorage/65a538cdf2240f0b3632e79b	https://osf.io/download/jvs4u/			Datensatz_bereinigt_nur14_(Lehmann, Litters, Toplar).sav	sav		29930			mirrorable	public_download_seen	statistical_package_parser		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a538cdf2240f0b3632e79b	2026-05-02
source_artifact_aa275362aeafa074	repo_search_osf_92e639ac2dc7	data_file	osf	65ad6aecebe5e602c3f5eaba	repo_search_osf_92e639ac2dc7	Deskriptive Analysen_S23-1_Brueckner_Bojic_Kohse_Frey.csv	https://osf.io/ma9cb/files/osfstorage/65ad6aecebe5e602c3f5eaba	https://osf.io/download/38tg4/			Deskriptive Analysen_S23-1_Brueckner_Bojic_Kohse_Frey.csv	csv		21385			mirrorable	public_download_seen	csv_table_parser		terms: _n | n_			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65ad6aecebe5e602c3f5eaba	2026-05-02
source_artifact_69974e9f1b98b021	repo_search_osf_92e639ac2dc7	provider_file	osf	65a56a2a1cba3e0cc6018185	repo_search_osf_92e639ac2dc7	Deskriptive Statistik_Stand 08.12.2023.docx	https://osf.io/ma9cb/files/osfstorage/65a56a2a1cba3e0cc6018185	https://osf.io/download/3rcet/			Deskriptive Statistik_Stand 08.12.2023.docx	docx		422695			mirrorable	public_download_seen	unknown		terms: _n	terms: stat		needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a56a2a1cba3e0cc6018185	2026-05-02
source_artifact_c5ab36705d86d039	repo_search_osf_92e639ac2dc7	data_file	osf	65ad8de9b1f2b502acb0e596	repo_search_osf_92e639ac2dc7	Ergebnisse_LenaJestrimski_SelinBayram.html	https://osf.io/ma9cb/files/osfstorage/65ad8de9b1f2b502acb0e596	https://osf.io/download/v2p8j/			Ergebnisse_LenaJestrimski_SelinBayram.html	html		1929363			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65ad8de9b1f2b502acb0e596	2026-05-02
source_artifact_f3fa23e4d804609c	repo_search_osf_92e639ac2dc7	data_file	osf	65a538b11c92110a6cabeb81	repo_search_osf_92e639ac2dc7	Fragebogen(Lehmann,Litters,Toplar).pdf	https://osf.io/ma9cb/files/osfstorage/65a538b11c92110a6cabeb81	https://osf.io/download/fb98j/			Fragebogen(Lehmann,Litters,Toplar).pdf	pdf		3319878			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a538b11c92110a6cabeb81	2026-05-02
source_artifact_bbf9fd3b6409235c	repo_search_osf_92e639ac2dc7	data_file	osf	65ad8dfe97381902a6396c16	repo_search_osf_92e639ac2dc7	Fragebogen_LenaJestrimski_SelinBayram.pdf	https://osf.io/ma9cb/files/osfstorage/65ad8dfe97381902a6396c16	https://osf.io/download/e637x/			Fragebogen_LenaJestrimski_SelinBayram.pdf	pdf		3142045			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n | n_			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65ad8dfe97381902a6396c16	2026-05-02
source_artifact_a781f2d617ef762a	repo_search_osf_92e639ac2dc7	data_file	osf	65a61f801c92110bababe55e	repo_search_osf_92e639ac2dc7	Handout.pdf	https://osf.io/ma9cb/files/osfstorage/65a61f801c92110bababe55e	https://osf.io/download/zwm4c/			Handout.pdf	pdf		906600			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a61f801c92110bababe55e	2026-05-02
source_artifact_e30e7ef940802565	repo_search_osf_92e639ac2dc7	data_file	osf	65ae69764aa63c0378df1f80	repo_search_osf_92e639ac2dc7	Handout_LenaJestrimski_SelinBayram.pdf	https://osf.io/ma9cb/files/osfstorage/65ae69764aa63c0378df1f80	https://osf.io/download/rh65u/			Handout_LenaJestrimski_SelinBayram.pdf	pdf		328090			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65ae69764aa63c0378df1f80	2026-05-02
source_artifact_7287c040060e5d9b	repo_search_osf_92e639ac2dc7	provider_file	osf	65a28fe2f2240f09d132e656	repo_search_osf_92e639ac2dc7	Handout_LynHeintzen_NadjaMiroshnikova_LaraPenz_NeleStruckhof.docx	https://osf.io/ma9cb/files/osfstorage/65a28fe2f2240f09d132e656	https://osf.io/download/4qz8n/			Handout_LynHeintzen_NadjaMiroshnikova_LaraPenz_NeleStruckhof.docx	docx		19795			mirrorable	public_download_seen	unknown		terms: _n | n_			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a28fe2f2240f09d132e656	2026-05-02
source_artifact_d7e1e06f695bc8cb	repo_search_osf_92e639ac2dc7	data_file	osf	657469c274f36111382e44d8	repo_search_osf_92e639ac2dc7	Handout_Replikationsstudie_TimSäger_LindaFriese.pdf	https://osf.io/ma9cb/files/osfstorage/657469c274f36111382e44d8	https://osf.io/download/9jf23/			Handout_Replikationsstudie_TimSäger_LindaFriese.pdf	pdf		382066			mirrorable	public_download_seen	document_context_or_source_object_review	terms: repli	terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/657469c274f36111382e44d8	2026-05-02
