artifact_id	parent_corpus_database_id	artifact_role	provider	provider_id	parent_provider_id	title	url	raw_url	doi	component_path	file_name	file_type	mime_type	byte_size	local_path	sha256	inventory_status	access_status	candidate_parser_family	pair_field_evidence	n_field_evidence	effect_field_evidence	publication_link_evidence	blocker_codes	next_action	notes	last_seen	mirror_status	sample_status	sample_path	sample_kind	sample_error
source_artifact_da2aed579e7d90d5	repo_search_dataverse_4450c811f725	data_file	dataverse	3491816	repo_search_dataverse_4450c811f725	DFM_67_.csv	https://dataverse.harvard.edu/file.xhtml?fileId=3491816	https://dataverse.harvard.edu/api/access/datafile/3491816	doi:10.7910/DVN/KZW8R2		DFM_67_.csv	csv	text/csv	6984929	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_da2aed579e7d90d5__DFM_67_.csv	24654527c5daf17493ad4a673e9b1a61e07110c7d21bf6a3c4dfcfce4c970d42	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_da2aed579e7d90d5.json	delimited_table	
source_artifact_c1389928ac0800a6	repo_search_dataverse_4450c811f725	data_file	dataverse	3491737	repo_search_dataverse_4450c811f725	DFM_68_.csv	https://dataverse.harvard.edu/file.xhtml?fileId=3491737	https://dataverse.harvard.edu/api/access/datafile/3491737	doi:10.7910/DVN/KZW8R2		DFM_68_.csv	csv	text/csv	6263667	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_c1389928ac0800a6__DFM_68_.csv	4e5ee9b55a4e2751252a8d10d1fe8c3f24c2ee0c60621bc3741c445004d89f09	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_c1389928ac0800a6.json	delimited_table	
source_artifact_6d690d40ba65f463	repo_search_dataverse_4450c811f725	data_file	dataverse	3491750	repo_search_dataverse_4450c811f725	DFM_69_.csv	https://dataverse.harvard.edu/file.xhtml?fileId=3491750	https://dataverse.harvard.edu/api/access/datafile/3491750	doi:10.7910/DVN/KZW8R2		DFM_69_.csv	csv	text/csv	5254550	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_6d690d40ba65f463__DFM_69_.csv	51794dcc281cac844eb6fffa0573351772a2cef19822fea025d335d821b01396	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_6d690d40ba65f463.json	delimited_table	
source_artifact_9c0b751d3ccb8f08	repo_search_dataverse_4450c811f725	data_file	dataverse	3491643	repo_search_dataverse_4450c811f725	DTM_ 01_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491643	https://dataverse.harvard.edu/api/access/datafile/3491643	doi:10.7910/DVN/KZW8R2		DTM_ 01_.tab	tab	text/tab-separated-values	3461630	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_9c0b751d3ccb8f08__DTM__01_.tab	337a63728b195c25c88f19f8e748832641fa2f7eb6c3c06917e49ce21a5ce5df	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_9c0b751d3ccb8f08.json	delimited_table	
source_artifact_c442232a9d0422d0	repo_search_dataverse_4450c811f725	data_file	dataverse	3491692	repo_search_dataverse_4450c811f725	DTM_ 02_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491692	https://dataverse.harvard.edu/api/access/datafile/3491692	doi:10.7910/DVN/KZW8R2		DTM_ 02_.tab	tab	text/tab-separated-values	4607385	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_c442232a9d0422d0__DTM__02_.tab	dbd3e28b02972a0d8c5a1eead94530d08513fcf14fb8b1c85cd50947060c44f8	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_c442232a9d0422d0.json	delimited_table	
source_artifact_db1d832a71f7fd2c	repo_search_dataverse_4450c811f725	data_file	dataverse	3491857	repo_search_dataverse_4450c811f725	DTM_ 03_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491857	https://dataverse.harvard.edu/api/access/datafile/3491857	doi:10.7910/DVN/KZW8R2		DTM_ 03_.tab	tab	text/tab-separated-values	3253826	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_db1d832a71f7fd2c__DTM__03_.tab	6d5532152436db551f3443e1e32e0078f68ab07659103e51c7c2c567dbe36634	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_db1d832a71f7fd2c.json	delimited_table	
source_artifact_2cc2a7986fdcb693	repo_search_dataverse_4450c811f725	data_file	dataverse	3491559	repo_search_dataverse_4450c811f725	DTM_ 04_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491559	https://dataverse.harvard.edu/api/access/datafile/3491559	doi:10.7910/DVN/KZW8R2		DTM_ 04_.tab	tab	text/tab-separated-values	13834013	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2cc2a7986fdcb693__DTM__04_.tab	cf07d2823d61e88e6ad88dc8e5047f66bfd42c71959eb0d1d06f1192e84578e6	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2cc2a7986fdcb693.json	delimited_table	
source_artifact_3d130e8bc5fdd452	repo_search_dataverse_4450c811f725	data_file	dataverse	3491674	repo_search_dataverse_4450c811f725	DTM_ 05_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491674	https://dataverse.harvard.edu/api/access/datafile/3491674	doi:10.7910/DVN/KZW8R2		DTM_ 05_.tab	tab	text/tab-separated-values	3702458	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_3d130e8bc5fdd452__DTM__05_.tab	cc40618b6096ff541f0b0363863c27fcc33ff537759724656477dd84e7771212	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_3d130e8bc5fdd452.json	delimited_table	
source_artifact_743dc594baf2bc94	repo_search_dataverse_4450c811f725	data_file	dataverse	3491513	repo_search_dataverse_4450c811f725	DTM_ 06_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491513	https://dataverse.harvard.edu/api/access/datafile/3491513	doi:10.7910/DVN/KZW8R2		DTM_ 06_.tab	tab	text/tab-separated-values	3294872	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_743dc594baf2bc94__DTM__06_.tab	238eb07d7f7b97750ed4a066f00504554285f4c1d3562744d06129e45523fe76	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_743dc594baf2bc94.json	delimited_table	
source_artifact_242fae55829855b7	repo_search_dataverse_4450c811f725	data_file	dataverse	3491824	repo_search_dataverse_4450c811f725	DTM_ 07_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491824	https://dataverse.harvard.edu/api/access/datafile/3491824	doi:10.7910/DVN/KZW8R2		DTM_ 07_.tab	tab	text/tab-separated-values	18382125	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_242fae55829855b7__DTM__07_.tab	a0ca54c2f646e908505aca10fd464ec3b6be9dab772958597cb8d8be258f8220	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_242fae55829855b7.json	delimited_table	
source_artifact_a55f44cf039867e6	repo_search_dataverse_4450c811f725	data_file	dataverse	3491859	repo_search_dataverse_4450c811f725	DTM_ 08_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491859	https://dataverse.harvard.edu/api/access/datafile/3491859	doi:10.7910/DVN/KZW8R2		DTM_ 08_.tab	tab	text/tab-separated-values	19543881	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_a55f44cf039867e6__DTM__08_.tab	595aff0b947da2229da814ba2354590d682d92b0d47201c34cee597b93223d06	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_a55f44cf039867e6.json	delimited_table	
source_artifact_ee66949e281a53a1	repo_search_dataverse_4450c811f725	data_file	dataverse	3491723	repo_search_dataverse_4450c811f725	DTM_ 09_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491723	https://dataverse.harvard.edu/api/access/datafile/3491723	doi:10.7910/DVN/KZW8R2		DTM_ 09_.tab	tab	text/tab-separated-values	8583165	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_ee66949e281a53a1__DTM__09_.tab	89353b3c16d516fb96844747d29da8874c20ddc67b4f8090f505317a70c1ac1e	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_ee66949e281a53a1.json	delimited_table	
source_artifact_6e42322a614ecf88	repo_search_dataverse_4450c811f725	data_file	dataverse	3491562	repo_search_dataverse_4450c811f725	DTM_ 10_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491562	https://dataverse.harvard.edu/api/access/datafile/3491562	doi:10.7910/DVN/KZW8R2		DTM_ 10_.tab	tab	text/tab-separated-values	3402735	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_6e42322a614ecf88__DTM__10_.tab	048b098cca8be01f6a5e821bf4096482e96e362b44fa7d62e9239c8f4613c74e	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_6e42322a614ecf88.json	delimited_table	
source_artifact_4fc10a3796e68b85	repo_search_dataverse_4450c811f725	data_file	dataverse	3491490	repo_search_dataverse_4450c811f725	DTM_ 11_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491490	https://dataverse.harvard.edu/api/access/datafile/3491490	doi:10.7910/DVN/KZW8R2		DTM_ 11_.tab	tab	text/tab-separated-values	4374479	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_4fc10a3796e68b85__DTM__11_.tab	80f99694d867360f32c218a9cb4b43ccbbd42021a6d2c15259571d49272a455d	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_4fc10a3796e68b85.json	delimited_table	
source_artifact_f5085ca6c09ae50f	repo_search_dataverse_4450c811f725	data_file	dataverse	3491545	repo_search_dataverse_4450c811f725	DTM_ 12_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491545	https://dataverse.harvard.edu/api/access/datafile/3491545	doi:10.7910/DVN/KZW8R2		DTM_ 12_.tab	tab	text/tab-separated-values	1755063	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_f5085ca6c09ae50f__DTM__12_.tab	52496ec756e623758474e9d80a70de9a86c18a69f3942efc909455cfccbd2356	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_f5085ca6c09ae50f.json	delimited_table	
source_artifact_673c25a635a96b0b	repo_search_dataverse_4450c811f725	data_file	dataverse	3491887	repo_search_dataverse_4450c811f725	DTM_ 13_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491887	https://dataverse.harvard.edu/api/access/datafile/3491887	doi:10.7910/DVN/KZW8R2		DTM_ 13_.tab	tab	text/tab-separated-values	6576193	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_673c25a635a96b0b__DTM__13_.tab	b3e740944f85cc454173d623e9e913596bf2731ee526581e5b1aafec3caa47a0	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_673c25a635a96b0b.json	delimited_table	
source_artifact_11d99dd0dc11301d	repo_search_dataverse_4450c811f725	data_file	dataverse	3491524	repo_search_dataverse_4450c811f725	DTM_ 14_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491524	https://dataverse.harvard.edu/api/access/datafile/3491524	doi:10.7910/DVN/KZW8R2		DTM_ 14_.tab	tab	text/tab-separated-values	5630013	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_11d99dd0dc11301d__DTM__14_.tab	ace1130d3ab7e07785061314cc1ac8a78b783e3baf4fc595186ec16b743a67f5	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_11d99dd0dc11301d.json	delimited_table	
source_artifact_394f9064a1c3e80f	repo_search_dataverse_4450c811f725	data_file	dataverse	3491850	repo_search_dataverse_4450c811f725	DTM_ 15_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491850	https://dataverse.harvard.edu/api/access/datafile/3491850	doi:10.7910/DVN/KZW8R2		DTM_ 15_.tab	tab	text/tab-separated-values	3887273	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_394f9064a1c3e80f__DTM__15_.tab	711a71cb673dfbaee9824b6ad73929b7b6323533ab921d10d46c4efe249abd23	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_394f9064a1c3e80f.json	delimited_table	
source_artifact_fef8b9e0a3812895	repo_search_dataverse_4450c811f725	data_file	dataverse	3491814	repo_search_dataverse_4450c811f725	DTM_ 16_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491814	https://dataverse.harvard.edu/api/access/datafile/3491814	doi:10.7910/DVN/KZW8R2		DTM_ 16_.tab	tab	text/tab-separated-values	4712061	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_fef8b9e0a3812895__DTM__16_.tab	8f246fe1771d2cd8e7c9252822651121075ac93c3ac99f6e02118152e8f49e32	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_fef8b9e0a3812895.json	delimited_table	
source_artifact_803b945e5d0331d3	repo_search_dataverse_4450c811f725	data_file	dataverse	3491553	repo_search_dataverse_4450c811f725	DTM_ 17_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491553	https://dataverse.harvard.edu/api/access/datafile/3491553	doi:10.7910/DVN/KZW8R2		DTM_ 17_.tab	tab	text/tab-separated-values	5154113	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_803b945e5d0331d3__DTM__17_.tab	04fa0a89feae661fac149e40e315d4b73e0d4fb680658f3224849cab87bda380	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_803b945e5d0331d3.json	delimited_table	
source_artifact_d836c70c6fba9480	repo_search_dataverse_4450c811f725	data_file	dataverse	3491502	repo_search_dataverse_4450c811f725	DTM_ 18_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491502	https://dataverse.harvard.edu/api/access/datafile/3491502	doi:10.7910/DVN/KZW8R2		DTM_ 18_.tab	tab	text/tab-separated-values	8433357	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_d836c70c6fba9480__DTM__18_.tab	c3e4c8f1119569d9e5fb866fcd5441c8dd342c837575d166b6e6fd78300ad459	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_d836c70c6fba9480.json	delimited_table	
source_artifact_2745e077848c953a	repo_search_dataverse_4450c811f725	data_file	dataverse	3491799	repo_search_dataverse_4450c811f725	DTM_ 19_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491799	https://dataverse.harvard.edu/api/access/datafile/3491799	doi:10.7910/DVN/KZW8R2		DTM_ 19_.tab	tab	text/tab-separated-values	8071053	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2745e077848c953a__DTM__19_.tab	f8c112a8196e2465397ab8f3b85cbde14b37e056e30f0f958928de4a33795b9d	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2745e077848c953a.json	delimited_table	
source_artifact_9e6dda6008c13aa9	repo_search_dataverse_4450c811f725	data_file	dataverse	3491717	repo_search_dataverse_4450c811f725	DTM_ 20_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491717	https://dataverse.harvard.edu/api/access/datafile/3491717	doi:10.7910/DVN/KZW8R2		DTM_ 20_.tab	tab	text/tab-separated-values	1931022	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_9e6dda6008c13aa9__DTM__20_.tab	85edebd8b104e37ac86a6d54b8780ca91de43c9e77d14760abc392c2c656522a	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_9e6dda6008c13aa9.json	delimited_table	
source_artifact_5bdbb16ae65d1835	repo_search_dataverse_4450c811f725	data_file	dataverse	3491472	repo_search_dataverse_4450c811f725	DTM_ 21_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491472	https://dataverse.harvard.edu/api/access/datafile/3491472	doi:10.7910/DVN/KZW8R2		DTM_ 21_.tab	tab	text/tab-separated-values	2382885	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_5bdbb16ae65d1835__DTM__21_.tab	f3af216b758925ac3622907bb536c7ed80ce15b3592795dc621ebc0ca8af88d6	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_5bdbb16ae65d1835.json	delimited_table	
source_artifact_5957c440c0c62033	repo_search_dataverse_4450c811f725	data_file	dataverse	3491542	repo_search_dataverse_4450c811f725	DTM_ 22_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491542	https://dataverse.harvard.edu/api/access/datafile/3491542	doi:10.7910/DVN/KZW8R2		DTM_ 22_.tab	tab	text/tab-separated-values	3671163	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_5957c440c0c62033__DTM__22_.tab	43f357a346b669cc8c52146a04c85d26ecd5f9085dc151add2d6fe7a1985627c	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_5957c440c0c62033.json	delimited_table	
source_artifact_4dbf7e1fcd4ad3f0	repo_search_dataverse_4450c811f725	data_file	dataverse	3491855	repo_search_dataverse_4450c811f725	DTM_ 23_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491855	https://dataverse.harvard.edu/api/access/datafile/3491855	doi:10.7910/DVN/KZW8R2		DTM_ 23_.tab	tab	text/tab-separated-values	4453005	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_4dbf7e1fcd4ad3f0__DTM__23_.tab	6214fbfb1a17672699b3fa92b163d2a0bfaab41dac165bb6eae3d8e04baf57f3	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_4dbf7e1fcd4ad3f0.json	delimited_table	
source_artifact_bf0601c29a2592af	repo_search_dataverse_4450c811f725	data_file	dataverse	3491521	repo_search_dataverse_4450c811f725	DTM_ 24_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491521	https://dataverse.harvard.edu/api/access/datafile/3491521	doi:10.7910/DVN/KZW8R2		DTM_ 24_.tab	tab	text/tab-separated-values	9833451	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_bf0601c29a2592af__DTM__24_.tab	8a6ce2f34b76f213e0a28ce1696e990e1087a076da3e26bd6144c4265a7ab535	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_bf0601c29a2592af.json	delimited_table	
source_artifact_65f3bb6673b9c642	repo_search_dataverse_4450c811f725	data_file	dataverse	3491807	repo_search_dataverse_4450c811f725	DTM_ 25_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491807	https://dataverse.harvard.edu/api/access/datafile/3491807	doi:10.7910/DVN/KZW8R2		DTM_ 25_.tab	tab	text/tab-separated-values	4259565	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_65f3bb6673b9c642__DTM__25_.tab	3d0cc7c1b83e909fe57d1d55f9b59a4764e7b9d279ce8e356a185f669e4cc3e0	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_65f3bb6673b9c642.json	delimited_table	
source_artifact_532130e6bb5bf667	repo_search_dataverse_4450c811f725	data_file	dataverse	3491676	repo_search_dataverse_4450c811f725	DTM_ 26_.tab	https://dataverse.harvard.edu/file.xhtml?fileId=3491676	https://dataverse.harvard.edu/api/access/datafile/3491676	doi:10.7910/DVN/KZW8R2		DTM_ 26_.tab	tab	text/tab-separated-values	10224213	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_532130e6bb5bf667__DTM__26_.tab	5c0a866fc0416e0e71091823b9946fc2d6d0bbb7ce9568633a4715d98c16099e	mirrored	downloaded	csv_table_parser				doi:10.7910/DVN/KZW8R2	needs_download	mirror_sample_and_route_parser_candidate	dataverse_pid=doi:10.7910/DVN/KZW8R2	2026-05-01	downloaded	sampled	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_532130e6bb5bf667.json	delimited_table	
