pair_chase_task_id	figure1_replication_pair_id	dn_pair_check_id	plot_universe_id	source_family_key	source_family_label	project	source_dataset	native_pair_id	pair_result_status	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	original_title	replication_title	original_doi	replication_doi	outcome_label	D_original	N_original	D_replication	N_replication	D_larger_N_minus_smaller_N	d_ratio	n_ratio	source_result_promotion_status	value_verification_state	target_acquisition_state	source_artifact_local_path	source_artifact_sha256	source_artifact_access_status	strict_original_result_check_id	strict_replication_result_check_id	pair_chase_priority	pair_chase_route	pair_chase_blocker	next_action	source_object_seed_urls_json	local_corpus_artifact_paths_json	search_query_original	search_query_replication	search_query_pair	created_at
figure1_pair_chase_e36731c7c904adcc	fig1_pair_21c0eac7b64dca2c	dn_pair_21c0eac7b64dca2c	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_151	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_42_experiment_2	paper_42_experiment_2			Metastatic burden in lungs of shScr injected mice vs liposome	2.292559	14.0	0.2736501	12.0	2.0189088999999996	0.11936447437121576	0.8571428571428571	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_f504e9cd547a4971	dn_result_d2e44e9ac1fcec35	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_42_experiment_2"" effect size sample size"	"""paper_42_experiment_2"" replication effect size sample size"	"""paper_42_experiment_2"" ""paper_42_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_01b0d1a54e736aec	fig1_pair_23247885f855e4f1	dn_pair_23247885f855e4f1	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_65	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPwhole vs TOP-GFPwhole + PHA (CSC1 culture)	0.1510626	18.0	1.793741	18.0	1.6426784	11.874156806515975	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_1175935978b73d37	dn_result_3aee980b4011259c	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_348cc9699efe94a8	fig1_pair_26fc13f1377505e6	dn_pair_26fc13f1377505e6	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_156	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_44_experiment_1	paper_44_experiment_1			Tumor-free survival of GFP vs PREX2-Q1430	5.704528	20.0	0.968719	22.0	-4.735809	0.169815802464288	1.1	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_cd4fce9e92fc3509	dn_result_17e098bee5db0695	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_44_experiment_1"" effect size sample size"	"""paper_44_experiment_1"" replication effect size sample size"	"""paper_44_experiment_1"" ""paper_44_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_a2b86e2dff3fd97c	fig1_pair_2db214b4e88e613f	dn_pair_2db214b4e88e613f	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_107	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_2	paper_24_experiment_2			PTEN-3'UTR luciferase reporter activity of EV vs CNOT6L-3'UTR1	4.569352	8.0	2.551886	12.0	-2.017466	0.5584787514728565	1.5	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_5aa7f777a62aa747	dn_result_2e9f5eec33d8c983	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_2"" effect size sample size"	"""paper_24_experiment_2"" replication effect size sample size"	"""paper_24_experiment_2"" ""paper_24_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_c7ce9427c8dddf5c	fig1_pair_2e12db0479ec8189	dn_pair_2e12db0479ec8189	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_124	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_4	paper_24_experiment_4			cell proliferation of siNC vs siVAPA in DU145 cells	3.680851	6.0	0.4207117	10.0	-3.2601393	0.1142974002479318	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_563c27c091270dee	dn_result_81831636c959dee6	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_4"" effect size sample size"	"""paper_24_experiment_4"" replication effect size sample size"	"""paper_24_experiment_4"" ""paper_24_experiment_4"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_c90f01fb0fb948ac	fig1_pair_30c163ff21245f91	dn_pair_30c163ff21245f91	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_158	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_44_experiment_1	paper_44_experiment_1			Tumor-free survival of PREX2-WT vs PREX2-Q1430	9.370483	20.0	0.7121782	15.0	8.6583048	0.07600229358507987	0.75	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_3d4d8028dbb0110f	dn_result_aa8272cc6807efee	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_44_experiment_1"" effect size sample size"	"""paper_44_experiment_1"" replication effect size sample size"	"""paper_44_experiment_1"" ""paper_44_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_72bd48d070f4cec7	fig1_pair_30f32e75aaef8431	dn_pair_30f32e75aaef8431	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_84	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_16_experiment_3	paper_16_experiment_3			2HG levels of R132C mutant IDH1 or R172K mutant IDH2 vs largest value observed in WT IDH	4.361155	14.0	3.086355	8.0	1.2748	0.7076921136717224	0.5714285714285714	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_a669d976c2d0f571	dn_result_5374f527d6203534	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_16_experiment_3"" effect size sample size"	"""paper_16_experiment_3"" replication effect size sample size"	"""paper_16_experiment_3"" ""paper_16_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_b67b493e0a014393	fig1_pair_3107a19e7fb9da9b	dn_pair_3107a19e7fb9da9b	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_117	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_3	paper_24_experiment_3			PTEN expression of siNC vs siPTEN in Dicer-Ex5 HCT116 cells	20.5625	8.0	2.075854	8.0	-18.486646	0.10095338601823708	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_986cbc093999e2e2	dn_result_117c080c7c2002f9	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_3"" effect size sample size"	"""paper_24_experiment_3"" replication effect size sample size"	"""paper_24_experiment_3"" ""paper_24_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_497625777ac81186	fig1_pair_32c64f0257063ba7	dn_pair_32c64f0257063ba7	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_17	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_1_experiment_6	paper_1_experiment_6			DU145 cell proliferation between pCMV and PTEN 3'UTR	16.21008	6.0	7.551127	6.0	-8.658953	0.46582910139863587	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_7c48a2ef0c8c516d	dn_result_04cdd9824b08a0f5	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_6"" effect size sample size"	"""paper_1_experiment_6"" replication effect size sample size"	"""paper_1_experiment_6"" ""paper_1_experiment_6"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_63c5f5adef52ff6c	fig1_pair_32eafe6ae10c0d22	dn_pair_32eafe6ae10c0d22	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_82	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_16_experiment_3	paper_16_experiment_3			2HG levels of R132C mutant IDH1 vs largest value observed in WT IDH	8.404241	5.0	2.234498	4.0	6.169743	0.26587743021648236	0.8	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_b4716ac84b10d08f	dn_result_d8f008e943888c6e	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_16_experiment_3"" effect size sample size"	"""paper_16_experiment_3"" replication effect size sample size"	"""paper_16_experiment_3"" ""paper_16_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_ffc0ab270129b14a	fig1_pair_34f529178b9b891a	dn_pair_34f529178b9b891a	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_187	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_50_experiment_1	paper_50_experiment_1			Change in F. nucleatum DNA in colorectal carcinoma vs adjacent normal tissue	0.5024568	99.0	0.426857	40.0	0.07559980000000005	0.8495397017216205	0.40404040404040403	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_562f72a46d5a0bee	dn_result_ae6f0378d37f102b	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_50_experiment_1"" effect size sample size"	"""paper_50_experiment_1"" replication effect size sample size"	"""paper_50_experiment_1"" ""paper_50_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_b8cb5a274b0e7b4a	fig1_pair_358f976c324d5773	dn_pair_358f976c324d5773	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_50	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPlow vs TOP-GFPhigh (CSC1 culture)	1.936373	18.0	0.8364359	18.0	-1.0999371	0.4319601130567303	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_b699389e2f5e11b9	dn_result_dd7dec1ff5a667ad	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_613a54d8dc5734cf	fig1_pair_3655a1afa87bab5b	dn_pair_3655a1afa87bab5b	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_91	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_20_experiment_1	paper_20_experiment_1			Total metastatic foci per mouse of LM-4175 vs LM-4175 + Cav1 KO	0.6838845	21.0	0.645546	35.0	-0.03833850000000005	0.9439400951476454	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_f7b7787720b3f942	dn_result_81637c4f88aa0cec	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_20_experiment_1"" effect size sample size"	"""paper_20_experiment_1"" replication effect size sample size"	"""paper_20_experiment_1"" ""paper_20_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_7e3c889f61f1b2db	fig1_pair_38d589d52bb4dad4	dn_pair_38d589d52bb4dad4	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_96	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_21_experiment_1	paper_21_experiment_1			Relative tumor volume of A549 xenografts treated with cimetidine vs vehicle	1.355951	12.0	0.928691	27.0	-0.42725999999999986	0.6849001180721133	2.25	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_02c7315aff47a665	dn_result_76f261b325571590	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_21_experiment_1"" effect size sample size"	"""paper_21_experiment_1"" replication effect size sample size"	"""paper_21_experiment_1"" ""paper_21_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_8c95f7e5dbdb6c63	fig1_pair_3a8ffa816e8e818d	dn_pair_3a8ffa816e8e818d	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_75	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_15_experiment_2	paper_15_experiment_2			Percent body weight shift of PBS, DOX+PBS, DOX+iRGD	0.1047	30.0	0.764	21.0	-0.6593	7.297039159503343	0.7	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_d2aeafa8578b69ee	dn_result_fe7aa0974dac6679	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_15_experiment_2"" effect size sample size"	"""paper_15_experiment_2"" replication effect size sample size"	"""paper_15_experiment_2"" ""paper_15_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_be5d72f4c382d1ac	fig1_pair_3bda9540fc09b4a1	dn_pair_3bda9540fc09b4a1	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_167	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_47_experiment_1	paper_47_experiment_1			Correlation of 2HG levels and H3K4me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K	0.744	12.0	0.2322847	24.0	-0.5117153	0.3122106182795699	2.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_d66f3e434551ab5e	dn_result_cb1ffa7535390820	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_47_experiment_1"" effect size sample size"	"""paper_47_experiment_1"" replication effect size sample size"	"""paper_47_experiment_1"" ""paper_47_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_c8552e0325520522	fig1_pair_40be10c5994e2a6c	dn_pair_40be10c5994e2a6c	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_16	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_1_experiment_5	paper_1_experiment_5			PTENP1 mRNA expression between pCMV and PTEN 3'UTR	4.57509	6.0	0.3733547	6.0	-4.2017353	0.08160597933592563	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_8b6430e35a9ff627	dn_result_89df4848cba1b601	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_5"" effect size sample size"	"""paper_1_experiment_5"" replication effect size sample size"	"""paper_1_experiment_5"" ""paper_1_experiment_5"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_ae00ef3c1e4c9778	fig1_pair_411f1ebea4df17f6	dn_pair_411f1ebea4df17f6	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_53	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPlow vs TOP-GFPlow + HGF (CSC1 culture)	1.808879	18.0	0.2291823	18.0	-1.5796967	0.12669852433468465	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_2d6e42951867382e	dn_result_5c4fa973bf0dec5f	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_a519c121274b041e	fig1_pair_4306670c82bb656a	dn_pair_4306670c82bb656a	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_7	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_1_experiment_3	paper_1_experiment_3			PTEN mRNA expression between siLuc and siPTEN+siPTENP1	3.240964	6.0	2.056528	10.0	-1.1844359999999998	0.6345420683475658	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_4b4920fd7bc79815	dn_result_520a6ba1a4f79512	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_3"" effect size sample size"	"""paper_1_experiment_3"" replication effect size sample size"	"""paper_1_experiment_3"" ""paper_1_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_f227e2bd5edbebd7	fig1_pair_4586cb9e4f3276eb	dn_pair_4586cb9e4f3276eb	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_114	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_3	paper_24_experiment_3			PTEN expression of siNC vs siSERINC1 in Dicer-Ex5 HCT116 cells	2.975367	8.0	2.802613	8.0	-0.17275399999999985	0.9419385911048956	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_2d338916ee7b6013	dn_result_19616b40cbbee4f7	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_3"" effect size sample size"	"""paper_24_experiment_3"" replication effect size sample size"	"""paper_24_experiment_3"" ""paper_24_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_d616a3691bf4e978	fig1_pair_47c5ad1e56367d08	dn_pair_47c5ad1e56367d08	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_101	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_1	paper_24_experiment_1			PTEN-3'UTR luciferase reporter activity of siNC vs siVAPA	5.653017	8.0	0.1556105	8.0	-5.4974065	0.027526982494480382	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_51491bb434587691	dn_result_4a3bb162e7af8570	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_1"" effect size sample size"	"""paper_24_experiment_1"" replication effect size sample size"	"""paper_24_experiment_1"" ""paper_24_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_73f91b6e26ecbbcc	fig1_pair_4b681eca38d0eb34	dn_pair_4b681eca38d0eb34	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_154	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_42_experiment_2	paper_42_experiment_2			Metastatic burden in femurs of shScr injected mice vs shMet	1.937689	10.0	0.411894	13.0	-1.525795	0.21256971577998326	1.3	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_020b7e912601c47c	dn_result_870d240bc9b85f50	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_42_experiment_2"" effect size sample size"	"""paper_42_experiment_2"" replication effect size sample size"	"""paper_42_experiment_2"" ""paper_42_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_9231c54ed1c18e72	fig1_pair_4d983725b6d5a384	dn_pair_4d983725b6d5a384	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_93	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_20_experiment_2	paper_20_experiment_2			Percent of fibronectin fibers within +/- 20 degrees from LM-4175 vs LM-4175 + Cav1 WT	2.570485	13.0	0.3717114	13.0	-2.1987736	0.14460749625070754	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_4af35394cd1f3e9e	dn_result_7264dac03882b367	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_20_experiment_2"" effect size sample size"	"""paper_20_experiment_2"" replication effect size sample size"	"""paper_20_experiment_2"" ""paper_20_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
