source_result_id	result_label	source_family	target_kind	primary_real_world_url	primary_real_world_url_basis	previous_evidence_level	previous_evidence_level_name	represented_source_title	attempt_role	strategy_group	strategy_is_preprint_or_repository_candidate	strategy_is_direct_journal_attempt	attempt_url	http_status	final_url	content_type	content_length	truncated	fetch_status	source_byte_class	level5_eligible	local_path	local_sha256	fetch_note	source_detail_kind	source_detail_text	source_detail_url	detail_contains_number	detail_contains_effect_term	detail_contains_n_term
sr_34e03261c24d	Development of muscularity and weight concerns in heterosexual and sexual minority males.	FORRT FReD	doi_article	https://doi.org/10.1037/a0028964	doi	4	target_source_independently_grounded	The Piranha Problem: Large Effects Swimming in a Small Pond	europepmc_search_json_source_url_3	oa_candidate_url	false	false	https://europepmc.org/articles/PMC3718034?pdf=render	500	https://europepmc.org/api/getPdf?pmcid=PMC3718034	application/json;charset=UTF-8	57	false	request_failed	not_retrieved	false							false	false	false
sr_34e03261c24d	Development of muscularity and weight concerns in heterosexual and sexual minority males.	FORRT FReD	doi_article	https://doi.org/10.1037/a0028964	doi	4	target_source_independently_grounded	The Piranha Problem: Large Effects Swimming in a Small Pond	openalex_work_json	openalex_metadata	false	false	https://api.openalex.org/works/doi:10.1037/a0028964	200	https://api.openalex.org/works/doi:10.1037/a0028964	application/json	29988	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_34e03261c24d__openalex_work_json__api.openalex.org_works_doi_10.1037_a0028964.json	cfa981ecd58b51699e35d7112e873a2506e2f2716c660c8700072ae281dc46ec		openalex_abstract_or_title	OBJECTIVE: To examine the development of muscularity and weight concerns among heterosexual and sexual minority males in adolescence. METHOD: Participants were 5,868 males from the Growing Up Today Study, a U.S. prospective cohort spanning ages 9-25 years. Generalized estimating equations were used to test sexual orientation differences in the development of muscularity concerns, weight gain attempts, and weight and shape concern. RESULTS: Desire for bigger muscles increased slightly each year across adolescence (β = .10, 95% C.I. = .09, .11) regardless of sexual orientation, but gay and bisexual participants reported greater desire for toned muscles than completely and mostly heterosexual males (β = .39, 95% C.I. = .21, .57). Desire for toned muscles did not change with age. Attempts to gain weight increased threefold across adolescence, with up to 30% reporting weight gain attempts by age 16. Although underweight males (the smallest weight status class) were most likely to attempt to gain weight, most of the observed weight gain attempts were by healthy (69%) and overweight/obese (27%) males, suggesting that most attempts were medically unnecessary and could lead to overweight. Sexual minority participants were 20% less likely to report weight gain attempts than completely heterosexual participants. Weight and shape concern increased with age, with gay and bisexual partici...	https://api.openalex.org/works/doi:10.1037/a0028964	true	false	true
sr_34e03261c24d	Development of muscularity and weight concerns in heterosexual and sexual minority males.	FORRT FReD	doi_article	https://doi.org/10.1037/a0028964	doi	4	target_source_independently_grounded	The Piranha Problem: Large Effects Swimming in a Small Pond	openalex_work_json_source_url_1	oa_candidate_url	false	false	https://www.ncbi.nlm.nih.gov/pmc/articles/3718034	200	https://pmc.ncbi.nlm.nih.gov/articles/PMC3718034/	text/html; charset=utf-8	234386	false	landing_or_paywall_obtained	paywall_or_login_page	false	data/cache/provenance_level5/sample_300/sr_34e03261c24d__openalex_work_json_source_url_1__www.ncbi.nlm.nih.gov_pmc_articles_3718034.html	d9582ea3fefdbd61af3c0363fb6fc469fe6f2df0630307d706373bda3e632e09	login_or_subscription_text_seen	html_meta_abstract_or_description	To examine the development of muscularity and weight concerns among heterosexual and sexual minority males in adolescence. Participants were 5,868 males from the Growing Up Today Study, a US prospective cohort spanning ages 9–25 years. Generalized ...	https://pmc.ncbi.nlm.nih.gov/articles/PMC3718034/	true	false	true
sr_34e03261c24d	Development of muscularity and weight concerns in heterosexual and sexual minority males.	FORRT FReD	doi_article	https://doi.org/10.1037/a0028964	doi	4	target_source_independently_grounded	The Piranha Problem: Large Effects Swimming in a Small Pond	openalex_work_json_source_url_2	oa_candidate_url	false	false	https://pubmed.ncbi.nlm.nih.gov/23316852	200	https://pubmed.ncbi.nlm.nih.gov/23316852/	text/html; charset=utf-8	163638	false	blocked_bot_or_captcha	captcha_page	false			captcha_or_bot_check	html_meta_abstract_or_description	Sexual orientation modifies the development and expression of male weight and muscularity concerns. The findings have implications for early interventions for the prevention of obesity and eating disorder risk in heterosexual and sexual minority males.	https://pubmed.ncbi.nlm.nih.gov/23316852/	false	false	false
sr_34e03261c24d	Development of muscularity and weight concerns in heterosexual and sexual minority males.	FORRT FReD	doi_article	https://doi.org/10.1037/a0028964	doi	4	target_source_independently_grounded	The Piranha Problem: Large Effects Swimming in a Small Pond	semantic_scholar_work_json	semantic_scholar_metadata	false	false	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037/a0028964?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	200	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037/a0028964?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	application/json	1195	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_34e03261c24d__semantic_scholar_work_json__api.semanticscholar.org_graph_v1_paper_doi_10.1037_a0028964_fields_externalids_url_openacc.json	9a88501c2c05a9d58c471fbc848cff672e9af36f0a82279a2c47c8595369d24d		semantic_scholar_abstract_or_title	Development of muscularity and weight concerns in heterosexual and sexual minority males.	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037/a0028964?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	false	false	false
sr_34e03261c24d	Development of muscularity and weight concerns in heterosexual and sexual minority males.	FORRT FReD	doi_article	https://doi.org/10.1037/a0028964	doi	4	target_source_independently_grounded	The Piranha Problem: Large Effects Swimming in a Small Pond	semantic_scholar_work_json_source_url_1	oa_candidate_url	false	false	https://europepmc.org/articles/pmc3718034?pdf=render	500	https://europepmc.org/api/getPdf?pmcid=PMC3718034	application/json;charset=UTF-8	57	false	request_failed	not_retrieved	false							false	false	false
sr_34e03261c24d	Development of muscularity and weight concerns in heterosexual and sexual minority males.	FORRT FReD	doi_article	https://doi.org/10.1037/a0028964	doi	4	target_source_independently_grounded	The Piranha Problem: Large Effects Swimming in a Small Pond	semantic_scholar_work_json_source_url_2	oa_candidate_url	false	false	https://www.semanticscholar.org/paper/5cffc2c5b7db6dcf237e8e512ff370128d1ae618	202	https://www.semanticscholar.org/paper/5cffc2c5b7db6dcf237e8e512ff370128d1ae618	text/html; charset=UTF-8	2461	false	landing_or_abstract_obtained	publisher_landing_or_abstract	false	data/cache/provenance_level5/sample_300/sr_34e03261c24d__semantic_scholar_work_json_source_url_2__www.semanticscholar.org_paper_5cffc2c5b7db6dcf237e8e512ff370128d1ae618.html	97d7af8675346916929e20ce8529be8eb48dfce77d1acb954032255a5f97bac1	html_without_fulltext_markers				false	false	false
sr_362d2e514afe	JAP-79-5-691	metabus_open_bosco	doi_article	https://doi.org/10.1037//0021-9010.79.5.691	crossref_doi	4	target_source_independently_grounded	Effects of procedural and distributive justice on reactions to a selection system.	crossref_work_json	crossref_metadata	false	false	https://api.crossref.org/works/10.1037//0021-9010.79.5.691	200	https://api.crossref.org/works/10.1037//0021-9010.79.5.691	application/json	1585	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_362d2e514afe__crossref_work_json__api.crossref.org_works_10.1037_0021-9010.79.5.691.json	f2733f965fa9cd8f990f1c1d361e59792c91e675440a39489e5cfa62f965b8f4		crossref_abstract_or_title	Effects of procedural and distributive justice on reactions to a selection system.	https://api.crossref.org/works/10.1037//0021-9010.79.5.691	false	false	false
sr_362d2e514afe	JAP-79-5-691	metabus_open_bosco	doi_article	https://doi.org/10.1037//0021-9010.79.5.691	crossref_doi	4	target_source_independently_grounded	Effects of procedural and distributive justice on reactions to a selection system.	datacite_work_json	datacite_metadata	false	false	https://api.datacite.org/dois/10.1037//0021-9010.79.5.691	404	https://api.datacite.org/dois/10.1037//0021-9010.79.5.691	application/json; charset=utf-8	87	false	request_failed	not_retrieved	false							false	false	false
sr_362d2e514afe	JAP-79-5-691	metabus_open_bosco	doi_article	https://doi.org/10.1037//0021-9010.79.5.691	crossref_doi	4	target_source_independently_grounded	Effects of procedural and distributive justice on reactions to a selection system.	doi_publisher_html_last_resort	direct_journal_or_doi_landing	false	true	https://doi.org/10.1037//0021-9010.79.5.691	403	https://doi.apa.org/doi/10.1037/0021-9010.79.5.691	text/html	856	false	blocked_http_status	blocked_no_source_object	false			http_403				false	false	false
sr_362d2e514afe	JAP-79-5-691	metabus_open_bosco	doi_article	https://doi.org/10.1037//0021-9010.79.5.691	crossref_doi	4	target_source_independently_grounded	Effects of procedural and distributive justice on reactions to a selection system.	europepmc_search_json	europepmc_metadata	false	false	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037//0021-9010.79.5.691%22&format=json&resultType=core	200	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037//0021-9010.79.5.691%22&format=json&resultType=core	application/json;charset=UTF-8	198	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_362d2e514afe__europepmc_search_json__www.ebi.ac.uk_europepmc_webservices_rest_search_query_doi_2210.1037_0021-9010.79.5.691_22_.json	9771b2a20069f8afd6c5625665ad05210fa781fa7eb808ba62ac44cbacb9d231					false	false	false
sr_362d2e514afe	JAP-79-5-691	metabus_open_bosco	doi_article	https://doi.org/10.1037//0021-9010.79.5.691	crossref_doi	4	target_source_independently_grounded	Effects of procedural and distributive justice on reactions to a selection system.	openalex_work_json	openalex_metadata	false	false	https://api.openalex.org/works/doi:10.1037//0021-9010.79.5.691	200	https://api.openalex.org/works/doi:10.1037//0021-9010.79.5.691	application/json	9393	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_362d2e514afe__openalex_work_json__api.openalex.org_works_doi_10.1037_0021-9010.79.5.691.json	112c4de8776f285fc893f37614eb1110a70c081fc9caf0681684df16258d67c8		openalex_abstract_or_title	Effects of procedural and distributive justice on reactions to a selection system.	https://api.openalex.org/works/doi:10.1037//0021-9010.79.5.691	false	false	false
sr_362d2e514afe	JAP-79-5-691	metabus_open_bosco	doi_article	https://doi.org/10.1037//0021-9010.79.5.691	crossref_doi	4	target_source_independently_grounded	Effects of procedural and distributive justice on reactions to a selection system.	semantic_scholar_work_json	semantic_scholar_metadata	false	false	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037//0021-9010.79.5.691?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	404	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037//0021-9010.79.5.691?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	application/json	68	false	request_failed	not_retrieved	false							false	false	false
sr_368a7954cbb8	Percent Change From Baseline in Insulin Resistance Based on Insulin-Stimulated Glucose Uptake (M) During Hyperinsulinemic Euglycemic Clamp	ctgov_finer_grained_kg	nct_registry	https://clinicaltrials.gov/study/NCT02530385	nct	4	target_source_independently_grounded	Clinical trials efficacy results dataset (derivative of AACT)	clinicaltrials_api_v2_json	registry_clinicaltrials	false	false	https://clinicaltrials.gov/api/v2/studies/NCT02530385	200	https://clinicaltrials.gov/api/v2/studies/NCT02530385	application/json	19563	false	source_object_obtained	registry_record_full	true	data/cache/provenance_level5/sample_300/sr_368a7954cbb8__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct02530385.json	95b74496ef5ce87f24833f13ee020cf2bd6d4e50e1a73567c10a0101a5472387		clinicaltrials_summary	"Fecal Microbiota Transplant for Improvement of Metabolism The purpose of this study is to study the impact of gut bacteria on weight. Fecal microbiota transplantation (FMT) transfers intestinal bacteria by a ""stool transplant"" from a healthy, lean person to a person with obesity. Multiple lines of evidence suggest that gut microbiota play an important role in regulating human metabolism. In this study, subjects will receive FMT capsules from lean metabolically healthy donors to study effects on body weight and insulin sensitivity. Subjects who participate will be randomized 1:1 to receive either active FMT capsules or placebo capsules. Subjects and providers will be blinded to treatment assignment. The study will last for 24 weeks. Subjects will be asked to come to MGH for a baseline visit at week 0, return for 6 weekly visits and come back at week 12. Major study outcomes include change in weight, insulin sensitivity, and body composition. Fecal samples will also be collected for intestinal microbiome analysis."	https://clinicaltrials.gov/api/v2/studies/NCT02530385	true	false	true
sr_368a7954cbb8	Percent Change From Baseline in Insulin Resistance Based on Insulin-Stimulated Glucose Uptake (M) During Hyperinsulinemic Euglycemic Clamp	ctgov_finer_grained_kg	nct_registry	https://clinicaltrials.gov/study/NCT02530385	nct	4	target_source_independently_grounded	Clinical trials efficacy results dataset (derivative of AACT)	clinicaltrials_html	registry_clinicaltrials	false	false	https://clinicaltrials.gov/study/NCT02530385	200	https://clinicaltrials.gov/study/NCT02530385	text/html	94241	false	source_object_obtained	registry_record_full	true	data/cache/provenance_level5/sample_300/sr_368a7954cbb8__clinicaltrials_html__clinicaltrials.gov_study_nct02530385.html	7ae50a64774f039c809e46cb56a8d907cb6ba70e59ef0be3e191d80967fc83e7		html_title_only	ClinicalTrials.gov	https://clinicaltrials.gov/study/NCT02530385	false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_crossref_work_json	crossref_metadata	false	false	https://api.crossref.org/works/10.3390/nu8020082	200	https://api.crossref.org/works/10.3390/nu8020082	application/json	20942	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_37178bbf2376__pubmed_doi_crossref_work_json__api.crossref.org_works_10.3390_nu8020082.json	939a8bf9ae56cbcb7c9500baf7b1f3aaf7f97127e6c84a8d1ba0a640485c87ae		crossref_abstract_or_title	Dietary intake and higher serum concentrations of lycopene have been associated with lower incidence of prostate cancer and other chronic diseases. Identifying determinants of serum lycopene concentrations may thus have important public health implications. Prior studies have suggested that serum lycopene concentrations are under partial genetic control. The goal of this research was to identify genetic predictors of serum lycopene concentrations using the genome-wide association study (GWAS) approach among a sample of 441 Old Order Amish adults that consumed a controlled diet. Linear regression models were utilized to evaluate associations between genetic variants and serum concentrations of lycopene. Variant rs7680948 on chromosome 4, located in the intron region of the SETD7 gene, was significantly associated with serum lycopene concentrations (p = 3.41 × 10−9). Our findings also provided nominal support for the association previously noted between SCARB1 and serum lycopene concentrations, although with a different SNP (rs11057841) in the region. This study identified a novel locus associated with serum lycopene concentrations and our results raise a number of intriguing possibilities regarding the nature of the relationship between SETD7 and lycopene, both of which have been independently associated with prostate cancer. Further investigation into this relationship might...	https://api.crossref.org/works/10.3390/nu8020082	true	true	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_crossref_work_json_source_url_1	oa_candidate_url	false	false	https://www.mdpi.com/2072-6643/8/2/82/pdf	403	https://www.mdpi.com/2072-6643/8/2/82/pdf	text/html	404	false	blocked_http_status	blocked_no_source_object	false			http_403	html_title_only	Access Denied	https://www.mdpi.com/2072-6643/8/2/82/pdf	false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_datacite_work_json	datacite_metadata	false	false	https://api.datacite.org/dois/10.3390/nu8020082	404	https://api.datacite.org/dois/10.3390/nu8020082	application/json; charset=utf-8	87	false	request_failed	not_retrieved	false							false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_europepmc_search_json	europepmc_metadata	false	false	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.3390/nu8020082%22&format=json&resultType=core	200	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.3390/nu8020082%22&format=json&resultType=core	application/json;charset=UTF-8	9378	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_37178bbf2376__pubmed_doi_europepmc_search_json__www.ebi.ac.uk_europepmc_webservices_rest_search_query_doi_2210.3390_nu8020082_22_format_js.json	4cad2e10025b7df5f20f7669072f2d583284cb69ff56e46ff66263674c095994		europepmc_abstract_or_title	Dietary intake and higher serum concentrations of lycopene have been associated with lower incidence of prostate cancer and other chronic diseases. Identifying determinants of serum lycopene concentrations may thus have important public health implications. Prior studies have suggested that serum lycopene concentrations are under partial genetic control. The goal of this research was to identify genetic predictors of serum lycopene concentrations using the genome-wide association study (GWAS) approach among a sample of 441 Old Order Amish adults that consumed a controlled diet. Linear regression models were utilized to evaluate associations between genetic variants and serum concentrations of lycopene. Variant rs7680948 on chromosome 4, located in the intron region of the SETD7 gene, was significantly associated with serum lycopene concentrations (p = 3.41 × 10(-9)). Our findings also provided nominal support for the association previously noted between SCARB1 and serum lycopene concentrations, although with a different SNP (rs11057841) in the region. This study identified a novel locus associated with serum lycopene concentrations and our results raise a number of intriguing possibilities regarding the nature of the relationship between SETD7 and lycopene, both of which have been independently associated with prostate cancer. Further investigation into this relationship mig...	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.3390/nu8020082%22&format=json&resultType=core	true	true	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_europepmc_search_json_pmc_efetch_xml	pmc_fulltext	false	false	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4772045&retmode=xml	200	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4772045&retmode=xml	text/xml; charset=UTF-8	106108	false	source_object_obtained	full_article_xml	true	data/cache/provenance_level5/sample_300/sr_37178bbf2376__pubmed_doi_europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_4772045_retmode_xml.xml	38d70bdb592c9cd75377265ba824cc620b5a7e754f52608dd11e605a8790a06d		xml_abstract	Dietary intake and higher serum concentrations of lycopene have been associated with lower incidence of prostate cancer and other chronic diseases. Identifying determinants of serum lycopene concentrations may thus have important public health implications. Prior studies have suggested that serum lycopene concentrations are under partial genetic control. The goal of this research was to identify genetic predictors of serum lycopene concentrations using the genome-wide association study (GWAS) approach among a sample of 441 Old Order Amish adults that consumed a controlled diet. Linear regression models were utilized to evaluate associations between genetic variants and serum concentrations of lycopene. Variant rs7680948 on chromosome 4, located in the intron region of the SETD7 gene, was significantly associated with serum lycopene concentrations ( p = 3.41 × 10 −9 ). Our findings also provided nominal support for the association previously noted between SCARB1 and serum lycopene concentrations, although with a different SNP (rs11057841) in the region. This study identified a novel locus associated with serum lycopene concentrations and our results raise a number of intriguing possibilities regarding the nature of the relationship between SETD7 and lycopene, both of which have been independently associated with prostate cancer. Further investigation into this relationship mi...	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4772045&retmode=xml	true	true	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_europepmc_search_json_pmc_oa_manifest_xml	pmc_fulltext	false	false	https://www.ncbi.nlm.nih.gov/pmc/utils/oa/oa.fcgi?id=PMC4772045	200	https://www.ncbi.nlm.nih.gov/pmc/utils/oa/oa.fcgi?id=PMC4772045	text/xml; charset=utf-8	444	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_37178bbf2376__pubmed_doi_europepmc_search_json_pmc_oa_manifest_xml__www.ncbi.nlm.nih.gov_pmc_utils_oa_oa.fcgi_id_pmc4772045.xml	bd3140111ec4b0dae7186979f564cbe0362b6f23340011d00ab5b330874e5d26					false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_europepmc_search_json_source_url_1	oa_candidate_url	false	false	https://www.mdpi.com/2072-6643/8/2/82/pdf?version=1455596373	403	https://www.mdpi.com/2072-6643/8/2/82/pdf?version=1455596373	text/html	409	false	blocked_http_status	blocked_no_source_object	false			http_403	html_title_only	Access Denied	https://www.mdpi.com/2072-6643/8/2/82/pdf?version=1455596373	false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_europepmc_search_json_source_url_2	oa_candidate_url	false	false	https://doi.org/10.3390/nu8020082	403	https://www.mdpi.com/2072-6643/8/2/82	text/html	396	false	blocked_http_status	blocked_no_source_object	false			http_403	html_title_only	Access Denied	https://www.mdpi.com/2072-6643/8/2/82	false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_europepmc_search_json_source_url_3	oa_candidate_url	false	false	https://europepmc.org/articles/PMC4772045	200	https://europepmc.org/article/PMC/4772045	text/html;charset=UTF-8	28412	false	blocked_bot_or_captcha	captcha_page	false			captcha_or_bot_check	html_meta_abstract_or_description	Europe PMC is an archive of life sciences journal literature.	https://europepmc.org/article/PMC/4772045	false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_openalex_work_json	openalex_metadata	false	false	https://api.openalex.org/works/doi:10.3390/nu8020082	200	https://api.openalex.org/works/doi:10.3390/nu8020082	application/json	23656	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_37178bbf2376__pubmed_doi_openalex_work_json__api.openalex.org_works_doi_10.3390_nu8020082.json	3789c01226e2e1084f6112b491ed837a29fbc69f4440ba13a0c04be83b0ed974		openalex_abstract_or_title	Dietary intake and higher serum concentrations of lycopene have been associated with lower incidence of prostate cancer and other chronic diseases. Identifying determinants of serum lycopene concentrations may thus have important public health implications. Prior studies have suggested that serum lycopene concentrations are under partial genetic control. The goal of this research was to identify genetic predictors of serum lycopene concentrations using the genome-wide association study (GWAS) approach among a sample of 441 Old Order Amish adults that consumed a controlled diet. Linear regression models were utilized to evaluate associations between genetic variants and serum concentrations of lycopene. Variant rs7680948 on chromosome 4, located in the intron region of the SETD7 gene, was significantly associated with serum lycopene concentrations (p = 3.41 × 10−9). Our findings also provided nominal support for the association previously noted between SCARB1 and serum lycopene concentrations, although with a different SNP (rs11057841) in the region. This study identified a novel locus associated with serum lycopene concentrations and our results raise a number of intriguing possibilities regarding the nature of the relationship between SETD7 and lycopene, both of which have been independently associated with prostate cancer. Further investigation into this relationship might...	https://api.openalex.org/works/doi:10.3390/nu8020082	true	true	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_openalex_work_json_source_url_1	oa_candidate_url	false	false	https://www.mdpi.com/2072-6643/8/2/82/pdf?version=1455596373	403	https://www.mdpi.com/2072-6643/8/2/82/pdf?version=1455596373	text/html	411	false	blocked_http_status	blocked_no_source_object	false			http_403	html_title_only	Access Denied	https://www.mdpi.com/2072-6643/8/2/82/pdf?version=1455596373	false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_openalex_work_json_source_url_2	oa_candidate_url	false	false	https://doaj.org/article/c6ea0576bc4148a7a3ae1cf23b48e934	410	https://doaj.org/article/c6ea0576bc4148a7a3ae1cf23b48e934	text/html; charset=utf-8	54156	false	request_failed	not_retrieved	false							false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_openalex_work_json_source_url_3	oa_candidate_url	false	false	https://dx.doi.org/10.3390/nu8020082	403	https://www.mdpi.com/2072-6643/8/2/82	text/html	398	false	blocked_http_status	blocked_no_source_object	false			http_403	html_title_only	Access Denied	https://www.mdpi.com/2072-6643/8/2/82	false	false	false
sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	gwas_catalog	pmid_record	https://pubmed.ncbi.nlm.nih.gov/26861389/	pmid	4	target_source_independently_grounded	A saturated map of common genetic variants associated with human height	pubmed_doi_semantic_scholar_work_json	semantic_scholar_metadata	false	false	https://api.semanticscholar.org/graph/v1/paper/DOI:10.3390/nu8020082?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	200	https://api.semanticscholar.org/graph/v1/paper/DOI:10.3390/nu8020082?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	application/json	2766	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_37178bbf2376__pubmed_doi_semantic_scholar_work_json__api.semanticscholar.org_graph_v1_paper_doi_10.3390_nu8020082_fields_externalids_url_openac.json	507c61abd2ebeee30a70d9dd8d876d8e29f6b002c42a626847b0687cbf33a427		semantic_scholar_abstract_or_title	Dietary intake and higher serum concentrations of lycopene have been associated with lower incidence of prostate cancer and other chronic diseases. Identifying determinants of serum lycopene concentrations may thus have important public health implications. Prior studies have suggested that serum lycopene concentrations are under partial genetic control. The goal of this research was to identify genetic predictors of serum lycopene concentrations using the genome-wide association study (GWAS) approach among a sample of 441 Old Order Amish adults that consumed a controlled diet. Linear regression models were utilized to evaluate associations between genetic variants and serum concentrations of lycopene. Variant rs7680948 on chromosome 4, located in the intron region of the SETD7 gene, was significantly associated with serum lycopene concentrations (p = 3.41 × 10−9). Our findings also provided nominal support for the association previously noted between SCARB1 and serum lycopene concentrations, although with a different SNP (rs11057841) in the region. This study identified a novel locus associated with serum lycopene concentrations and our results raise a number of intriguing possibilities regarding the nature of the relationship between SETD7 and lycopene, both of which have been independently associated with prostate cancer. Further investigation into this relationship might...	https://api.semanticscholar.org/graph/v1/paper/DOI:10.3390/nu8020082?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	true	true	false
