source_result_id	represented_source_id	previous_evidence_level	previous_evidence_level_name	source_citation_key	represented_title	doi	route	attempt_kind	candidate_url	http_status	final_url	content_type	byte_count	pdf_valid	local_path	sha256	failure_reason	route_note
sr_8d7eceba3893	work_title_jap_82_1_89	4	target_source_independently_grounded	bosco2020metabus	JAP-82-1-89	10.1037/h0101894	unpaywall_pdf_metadata	metadata	doi:10.1037/h0101894					false			ok	0 pdf candidates
sr_8d7eceba3893	work_title_jap_82_1_89	4	target_source_independently_grounded	bosco2020metabus	JAP-82-1-89	10.1037/h0101894	openalex_pdf_metadata	metadata	doi:10.1037/h0101894					false			ok	0 pdf candidates
sr_8d7eceba3893	work_title_jap_82_1_89	4	target_source_independently_grounded	bosco2020metabus	JAP-82-1-89	10.1037/h0101894	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/h0101894					false			ok	0 pdf candidates
sr_8d7eceba3893	work_title_jap_82_1_89	4	target_source_independently_grounded	bosco2020metabus	JAP-82-1-89	10.1037/h0101894	europepmc_pdf_metadata	metadata	doi:10.1037/h0101894					false			ok	0 pdf candidates
sr_8d7eceba3893	work_title_jap_82_1_89	4	target_source_independently_grounded	bosco2020metabus	JAP-82-1-89	10.1037/h0101894	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/h0101894	403	https://doi.apa.org/doi/10.1037/h0101894	text/html	853	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	crossref_tdm_pdf_metadata	metadata	doi:10.1093/jopart/mut017					false			ok	1 pdf candidates
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	crossref_tdm_pdf	pdf_candidate	http://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	403	https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	text/html; charset=UTF-8	5755	false			http_403_blocked	
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	unpaywall_pdf_metadata	metadata	doi:10.1093/jopart/mut017					false			ok	1 pdf candidates
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	unpaywall_pdf	pdf_candidate	https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	403	https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	text/html; charset=UTF-8	5755	false			http_403_blocked	
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	openalex_pdf_metadata	metadata	doi:10.1093/jopart/mut017					false			ok	1 pdf candidates
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	openalex_pdf	pdf_candidate	https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	403	https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	text/html; charset=UTF-8	5755	false			http_403_blocked	
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1093/jopart/mut017					false			ok	1 pdf candidates
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	semantic_scholar_openaccess_pdf	pdf_candidate	https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	403	https://academic.oup.com/jpart/article-pdf/24/4/897/9347654/mut017.pdf	text/html; charset=UTF-8	5755	false			http_403_blocked	
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	europepmc_pdf_metadata	metadata	doi:10.1093/jopart/mut017					false			ok	0 pdf candidates
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	4	target_source_independently_grounded	tyner2026	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	doi_accept_pdf	pdf_candidate	https://doi.org/10.1093/jopart/mut017	403	https://academic.oup.com/jpart/article-lookup/doi/10.1093/jopart/mut017	text/html; charset=UTF-8	5758	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	4	target_source_independently_grounded	tyner2026	Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation.	10.1037/pspp0000165	crossref_tdm_pdf_metadata	metadata	doi:10.1037/pspp0000165					false			ok	1 pdf candidates
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	4	target_source_independently_grounded	tyner2026	Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation.	10.1037/pspp0000165	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/psp/113/6/962.pdf	403	http://psycnet.apa.org/journals/psp/113/6/962.pdf	text/html	854	false			http_403_blocked	
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	4	target_source_independently_grounded	tyner2026	Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation.	10.1037/pspp0000165	unpaywall_pdf_metadata	metadata	doi:10.1037/pspp0000165					false			ok	0 pdf candidates
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	4	target_source_independently_grounded	tyner2026	Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation.	10.1037/pspp0000165	openalex_pdf_metadata	metadata	doi:10.1037/pspp0000165					false			ok	0 pdf candidates
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	4	target_source_independently_grounded	tyner2026	Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation.	10.1037/pspp0000165	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/pspp0000165					false			ok	1 pdf candidates
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	4	target_source_independently_grounded	tyner2026	Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation.	10.1037/pspp0000165	semantic_scholar_openaccess_pdf	pdf_candidate	https://www.zora.uzh.ch/id/eprint/139361/1/ZORA_2017_Tomasik_Some.pdf	503	https://www.zora.uzh.ch/server/api/legacy/eprint/bitstream/139361/ZORA_2017_Tomasik_Some.pdf	text/html	2892	false			html_not_pdf	
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	4	target_source_independently_grounded	tyner2026	Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation.	10.1037/pspp0000165	europepmc_pdf_metadata	metadata	doi:10.1037/pspp0000165					false			ok	0 pdf candidates
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	4	target_source_independently_grounded	tyner2026	Some Evidence For The Usefulness Of An Optimal Foraging Theory Perspective On Goal Conflict And Goal Facilitation.	10.1037/pspp0000165	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/pspp0000165	403	https://doi.apa.org/doi/10.1037/pspp0000165	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	4	target_source_independently_grounded	tosh2024	The Value of Believing in Free Will	10.1111/j.1467-9280.2008.02045.x	crossref_tdm_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	2 pdf candidates
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	4	target_source_independently_grounded	tosh2024	The Value of Believing in Free Will	10.1111/j.1467-9280.2008.02045.x	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2008.02045.x	403	https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2008.02045.x	text/html; charset=UTF-8	5765	false			http_403_blocked	
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	4	target_source_independently_grounded	tosh2024	The Value of Believing in Free Will	10.1111/j.1467-9280.2008.02045.x	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/full-xml/10.1111/j.1467-9280.2008.02045.x	403	https://journals.sagepub.com/doi/full-xml/10.1111/j.1467-9280.2008.02045.x	text/html; charset=UTF-8	5780	false			http_403_blocked	
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	4	target_source_independently_grounded	tosh2024	The Value of Believing in Free Will	10.1111/j.1467-9280.2008.02045.x	unpaywall_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	0 pdf candidates
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	4	target_source_independently_grounded	tosh2024	The Value of Believing in Free Will	10.1111/j.1467-9280.2008.02045.x	openalex_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	0 pdf candidates
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	4	target_source_independently_grounded	tosh2024	The Value of Believing in Free Will	10.1111/j.1467-9280.2008.02045.x	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	0 pdf candidates
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	4	target_source_independently_grounded	tosh2024	The Value of Believing in Free Will	10.1111/j.1467-9280.2008.02045.x	europepmc_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	0 pdf candidates
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	4	target_source_independently_grounded	tosh2024	The Value of Believing in Free Will	10.1111/j.1467-9280.2008.02045.x	doi_accept_pdf	pdf_candidate	https://doi.org/10.1111/j.1467-9280.2008.02045.x	403	https://journals.sagepub.com/doi/10.1111/j.1467-9280.2008.02045.x	text/html; charset=UTF-8	5753	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_66_3_371_3048	10.1037/0021-9010.66.3.371	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0021-9010.66.3.371					false			ok	1 pdf candidates
sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_66_3_371_3048	10.1037/0021-9010.66.3.371	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/apl/66/3/371.pdf	403	http://psycnet.apa.org/journals/apl/66/3/371.pdf	text/html	854	false			http_403_blocked	
sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_66_3_371_3048	10.1037/0021-9010.66.3.371	unpaywall_pdf_metadata	metadata	doi:10.1037/0021-9010.66.3.371					false			ok	0 pdf candidates
sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_66_3_371_3048	10.1037/0021-9010.66.3.371	openalex_pdf_metadata	metadata	doi:10.1037/0021-9010.66.3.371					false			ok	0 pdf candidates
sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_66_3_371_3048	10.1037/0021-9010.66.3.371	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0021-9010.66.3.371					false			ok	0 pdf candidates
sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_66_3_371_3048	10.1037/0021-9010.66.3.371	europepmc_pdf_metadata	metadata	doi:10.1037/0021-9010.66.3.371					false			ok	0 pdf candidates
sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_66_3_371_3048	10.1037/0021-9010.66.3.371	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0021-9010.66.3.371	403	https://doi.apa.org/doi/10.1037/0021-9010.66.3.371	text/html	853	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_a1c0077f9cb0	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	4	target_source_independently_grounded	tosh2024	Political ideology predicted nostalgia, meaning that the more conservative participants were, the more nostalgic they were, b = .10, SE = .03, t(261) = 3.12, p = .002, R^2 = .04, 95% confidence interval (CI_b) [.03; .17].	10.1037/pspi0000121	crossref_tdm_pdf_metadata	metadata	doi:10.1037/pspi0000121					false			ok	1 pdf candidates
sr_a1c0077f9cb0	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	4	target_source_independently_grounded	tosh2024	Political ideology predicted nostalgia, meaning that the more conservative participants were, the more nostalgic they were, b = .10, SE = .03, t(261) = 3.12, p = .002, R^2 = .04, 95% confidence interval (CI_b) [.03; .17].	10.1037/pspi0000121	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/psp/114/4/599.pdf	403	http://psycnet.apa.org/journals/psp/114/4/599.pdf	text/html	854	false			http_403_blocked	
sr_a1c0077f9cb0	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	4	target_source_independently_grounded	tosh2024	Political ideology predicted nostalgia, meaning that the more conservative participants were, the more nostalgic they were, b = .10, SE = .03, t(261) = 3.12, p = .002, R^2 = .04, 95% confidence interval (CI_b) [.03; .17].	10.1037/pspi0000121	unpaywall_pdf_metadata	metadata	doi:10.1037/pspi0000121					false			ok	0 pdf candidates
sr_a1c0077f9cb0	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	4	target_source_independently_grounded	tosh2024	Political ideology predicted nostalgia, meaning that the more conservative participants were, the more nostalgic they were, b = .10, SE = .03, t(261) = 3.12, p = .002, R^2 = .04, 95% confidence interval (CI_b) [.03; .17].	10.1037/pspi0000121	openalex_pdf_metadata	metadata	doi:10.1037/pspi0000121					false			ok	0 pdf candidates
sr_a1c0077f9cb0	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	4	target_source_independently_grounded	tosh2024	Political ideology predicted nostalgia, meaning that the more conservative participants were, the more nostalgic they were, b = .10, SE = .03, t(261) = 3.12, p = .002, R^2 = .04, 95% confidence interval (CI_b) [.03; .17].	10.1037/pspi0000121	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/pspi0000121					false			ok	0 pdf candidates
sr_a1c0077f9cb0	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	4	target_source_independently_grounded	tosh2024	Political ideology predicted nostalgia, meaning that the more conservative participants were, the more nostalgic they were, b = .10, SE = .03, t(261) = 3.12, p = .002, R^2 = .04, 95% confidence interval (CI_b) [.03; .17].	10.1037/pspi0000121	europepmc_pdf_metadata	metadata	doi:10.1037/pspi0000121					false			ok	0 pdf candidates
sr_a1c0077f9cb0	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	4	target_source_independently_grounded	tosh2024	Political ideology predicted nostalgia, meaning that the more conservative participants were, the more nostalgic they were, b = .10, SE = .03, t(261) = 3.12, p = .002, R^2 = .04, 95% confidence interval (CI_b) [.03; .17].	10.1037/pspi0000121	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/pspi0000121	403	https://doi.apa.org/doi/10.1037/pspi0000121	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	4	target_source_independently_grounded	tyner2026	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	crossref_tdm_pdf_metadata	metadata	doi:10.1093/esr/jcp038					false			ok	1 pdf candidates
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	4	target_source_independently_grounded	tyner2026	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	crossref_tdm_pdf	pdf_candidate	http://academic.oup.com/esr/article-pdf/26/5/557/1356609/jcp038.pdf	403	https://academic.oup.com/esr/article-pdf/26/5/557/1356609/jcp038.pdf	text/html; charset=UTF-8	5749	false			http_403_blocked	
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	4	target_source_independently_grounded	tyner2026	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	unpaywall_pdf_metadata	metadata	doi:10.1093/esr/jcp038					false			ok	0 pdf candidates
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	4	target_source_independently_grounded	tyner2026	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	openalex_pdf_metadata	metadata	doi:10.1093/esr/jcp038					false			ok	0 pdf candidates
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	4	target_source_independently_grounded	tyner2026	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1093/esr/jcp038					false			ok	0 pdf candidates
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	4	target_source_independently_grounded	tyner2026	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	europepmc_pdf_metadata	metadata	doi:10.1093/esr/jcp038					false			ok	0 pdf candidates
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	4	target_source_independently_grounded	tyner2026	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	doi_accept_pdf	pdf_candidate	https://doi.org/10.1093/esr/jcp038	403	https://academic.oup.com/esr/article-lookup/doi/10.1093/esr/jcp038	text/html; charset=UTF-8	5743	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	4	target_source_independently_grounded	goldenGulzarSonnetDataverse	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	crossref_tdm_pdf_metadata	metadata	doi:10.1177/00104140251381745					false			ok	2 pdf candidates
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	4	target_source_independently_grounded	goldenGulzarSonnetDataverse	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/pdf/10.1177/00104140251381745	403	https://journals.sagepub.com/doi/pdf/10.1177/00104140251381745	text/html; charset=UTF-8	5744	false			http_403_blocked	
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	4	target_source_independently_grounded	goldenGulzarSonnetDataverse	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/full-xml/10.1177/00104140251381745	403	https://journals.sagepub.com/doi/full-xml/10.1177/00104140251381745	text/html; charset=UTF-8	5759	false			http_403_blocked	
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	4	target_source_independently_grounded	goldenGulzarSonnetDataverse	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	unpaywall_pdf_metadata	metadata	doi:10.1177/00104140251381745					false			ok	0 pdf candidates
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	4	target_source_independently_grounded	goldenGulzarSonnetDataverse	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	openalex_pdf_metadata	metadata	doi:10.1177/00104140251381745					false			ok	0 pdf candidates
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	4	target_source_independently_grounded	goldenGulzarSonnetDataverse	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1177/00104140251381745					false			ok	0 pdf candidates
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	4	target_source_independently_grounded	goldenGulzarSonnetDataverse	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	europepmc_pdf_metadata	metadata	doi:10.1177/00104140251381745					false			ok	0 pdf candidates
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	4	target_source_independently_grounded	goldenGulzarSonnetDataverse	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	doi_accept_pdf	pdf_candidate	https://doi.org/10.1177/00104140251381745	403	https://journals.sagepub.com/doi/10.1177/00104140251381745	text/html; charset=UTF-8	5711	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037//0021-9010.74.1.143	crossref_tdm_pdf_metadata	metadata	doi:10.1037//0021-9010.74.1.143					false			ok	0 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037//0021-9010.74.1.143	unpaywall_pdf_metadata	metadata	doi:10.1037//0021-9010.74.1.143					false			ok	0 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037//0021-9010.74.1.143	openalex_pdf_metadata	metadata	doi:10.1037//0021-9010.74.1.143					false			ok	0 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037//0021-9010.74.1.143	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037//0021-9010.74.1.143					false			ok	0 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037//0021-9010.74.1.143	europepmc_pdf_metadata	metadata	doi:10.1037//0021-9010.74.1.143					false			ok	0 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037//0021-9010.74.1.143	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037//0021-9010.74.1.143	403	https://doi.apa.org/doi/10.1037/0021-9010.74.1.143	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037/0021-9010.74.1.143	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0021-9010.74.1.143					false			ok	1 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037/0021-9010.74.1.143	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/apl/74/1/143.pdf	403	http://psycnet.apa.org/journals/apl/74/1/143.pdf	text/html	855	false			http_403_blocked	
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037/0021-9010.74.1.143	unpaywall_pdf_metadata	metadata	doi:10.1037/0021-9010.74.1.143					false			ok	0 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037/0021-9010.74.1.143	openalex_pdf_metadata	metadata	doi:10.1037/0021-9010.74.1.143					false			ok	0 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037/0021-9010.74.1.143	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0021-9010.74.1.143					false			http_404:	0 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037/0021-9010.74.1.143	europepmc_pdf_metadata	metadata	doi:10.1037/0021-9010.74.1.143					false			ok	0 pdf candidates
sr_a929155b5e72	work_title_jap_74_1_143	4	target_source_independently_grounded	bosco2020metabus	JAP-74-1-143	10.1037/0021-9010.74.1.143	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0021-9010.74.1.143	403	https://doi.apa.org/doi/10.1037/0021-9010.74.1.143	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	4	target_source_independently_grounded	tyner2026	Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React	10.1111/ajps.12164	crossref_tdm_pdf_metadata	metadata	doi:10.1111/ajps.12164					false			ok	1 pdf candidates
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	4	target_source_independently_grounded	tyner2026	Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React	10.1111/ajps.12164	crossref_tdm_pdf	pdf_candidate	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fajps.12164	400	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fajps.12164	text/plain	0	false			http_not_ok	
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	4	target_source_independently_grounded	tyner2026	Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React	10.1111/ajps.12164	unpaywall_pdf_metadata	metadata	doi:10.1111/ajps.12164					false			ok	0 pdf candidates
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	4	target_source_independently_grounded	tyner2026	Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React	10.1111/ajps.12164	openalex_pdf_metadata	metadata	doi:10.1111/ajps.12164					false			ok	0 pdf candidates
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	4	target_source_independently_grounded	tyner2026	Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React	10.1111/ajps.12164	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1111/ajps.12164					false			ok	0 pdf candidates
