Timestamp,asana_ticket_name,submitted_by,rr_type_prereg,rr_prereg_googledoc,confrontation_osf_vol,confrontation_claim4_id,confrontation_data_source_url,confrontation_data_source_description,confrontation_p_value_type_reported,confrontation_primary_criteria_available,confrontation_repro_primary_criteria,confrontation_repro_secondary_criteria_num,confrontation_repro_secondary_criteria,confrontation_repro_analyst_criteria,rr_num_claims_prereg,confrontation_status
2022-03-31T10:59:53Z,Cohen_AmEcoRev_2015_2lb5 - Pavlović - 2g781,Priya,NA,NA,NA,pp9v4r,https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code&type=folder,"The data needed for the reproduction were available as part of the original materials which included a number of files, described in more detail in README_AER2013-0267.pdf (available at https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code/README_AER2013-0267.pdf&type=file, accessed 3/24/2022). As described there, reproduction of all the results presented in the paper is achieved by running one do-file, ""ACT_MainPaperTables_REPLICATION.do"". It is clearly commented and remarks which Table / Figure specific commands relate to are given. The do-file runs on six different datasets which are related to different Tables presented in the paper. Still, only some of these datasets are needed for present purposes. Running ACT_MainPaperTables_REPLICATION.do file on three datasets (ACT_IllLvlMainWithMalProbs_FINAL_pub.dta, ACT_AllMain_FINAL_pub.dta and ACT_PharmLogPos_FINAL_pub.dta) should enable a simple push-button reproduction of the data presented in Table 3 in the paper (p. 631) which directly relate to this claim 4 and focal variable coefficients mentioned in it (the sample size can be reproduced as well since it is shown in Table 3 in the paper, although not mentioned in claim 4).",na,sample_size,"Sample size	190	190	162-219	<162 or >219
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",1,"[1] mean of ACT 92 percent, no RDT	0.563	0.563	0.479-0.647	<0.479 or >0.647","Using ACT_MainPaperTables_REPLICATION.do file and three datasets (ACT_IllLvlMainWithMalProbs_FINAL_pub.dta, ACT_AllMain_FINAL_pub.dta and ACT_PharmLogPos_FINAL_pub.dta), data presented in Table 3 will be reproduced. If value of ACT 92 percent, no RDT meets the Precise Reproduction Criteria, reproduction will be treated as successful.",NA,NA
2022-03-31T11:00:51Z,Cohen_AmEcoRev_2015_2lb5 - Pavlović - 2g781,Priya,NA,NA,NA,q7415p,https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code&type=folder,"The data needed for the reproduction were available as part of the original materials which included a number of files, described in more detail in README_AER2013-0267.pdf (available at https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code/README_AER2013-0267.pdf&type=file, accessed 3/24/2022). As described there, reproduction of all the results presented in the paper is achieved by running one do-file, ""ACT_MainPaperTables_REPLICATION.do"". It is clearly commented and the remarks which Table / Figure specific commands relate to are given. The do-file runs on six different datasets which are related to different Tables presented in the paper. Still, only some of these datasets are needed for present purposes. Running ACT_MainPaperTables_REPLICATION.do file on three datasets (ACT_IllLvlMainWithMalProbs_FINAL_pub.dta, ACT_AllMain_FINAL_pub.dta and ACT_PharmLogPos_FINAL_pub.dta) should enable a simple push-button reproduction of the data presented in Table 3 in the paper (p. 631) which directly relate to this focal claim 4 and focal variable coefficients mentioned in it (the sample size can be reproduced as well since it is shown in Table 3 in the paper, although not mentioned in claim 4).",na,"sample_size, coefficient","Sample size	190	190	162-219	<162 or >219
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	beta for A = 0.187	beta for A = 0.187	beta for A 0.159-0.215	beta for A <0.159 or >0.215
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"[1] Standard error of beta for A	0.081	0.081	0.069-0.093	<0.069 or >0.093
[2] A beta significance	Significant at the 5 percent level	Significant at the 5 percent level	Significant at the 5-10 percent level	Not significant at the 10 percent level","Using ACT_MainPaperTables_REPLICATION.do file on three datasets (ACT_IllLvlMainWithMalProbs_FINAL_pub.dta, ACT_AllMain_FINAL_pub.dta and ACT_PharmLogPos_FINAL_pub.dta), regressions presented in Table 3 will be reproduced. Coefficient for A predictor, its standard error and significance directly answer claim 4. If their values meet the Precise Reproduction Criteria, reproduction will be treated as successful.",NA,NA
2022-03-31T11:02:01Z,Cohen_AmEcoRev_2015_2lb5 - Pavlović - 2g781,Priya,NA,NA,NA,437d94,https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code&type=folder,"The data needed for the reproduction were available as part of the original materials which included a number of files, described in more detail in README_AER2013-0267.pdf (available at https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code/README_AER2013-0267.pdf&type=file, accessed 3/24/2022). As described there, reproduction of all the results presented in the paper is achieved by running one do-file, ""ACT_MainPaperTables_REPLICATION.do"". It is clearly commented and the remarks which Table / Figure specific commands relate to are given. The do-file runs on six different datasets which are related to different Tables presented in the paper. Still, only some of these datasets are needed for present purposes. Running ACT_MainPaperTables_REPLICATION.do file on the dataset ACT_AllMain_FINAL_pub.dta should enable a simple push-button reproduction of the data presented in Table 4 in the paper (p. 632) which directly relate to this focal claim 4 and focal variable coefficients mentioned in it (the sample size can be reproduced as well since it is shown in the Table 4 in the paper, although not mentioned in claim 4).",na,"sample_size, coefficient","Sample size	984	984	836-1132	<836 or >1132
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	beta for A = 0.035	beta for A = 0.035	0.030-0.040	<0.030 or >0.040
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",4,"[1] Standard error of beta for A predictor	0.035	0.035	0.030-0.040	<0.030 or >0.040
[2] Beta for A in second condition	-0.057	-0.057	between -0.048 and -0.066	>-0.048 or <-0.066
[3] Standard error of Beta for A in second condition	0.027	0.027	0.023-0.031	<0.023 or >0.031
[4] beta for A in second condition significance	Significant at the 5 percent level	Significant at the 5 percent level	Significant at the 5-10 percent level	Not significant at the 10 percent level","Using ACT_MainPaperTables_REPLICATION.do file and ACT_AllMain_FINAL_pub.dta dataset, regressions presented in Table 4 will be reproduced. If values of all primary and secondary outcomes meet the Precise Reproduction Criteria, reproduction will be treated as successful.",NA,NA
2022-03-31T11:03:18Z,Cohen_AmEcoRev_2015_2lb5 - Pavlović - 2g781,Priya,NA,NA,NA,yrvox7,https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code&type=folder,"The data needed for the reproduction were available as part of the original materials which included a number of files, described in more detail in README_AER2013-0267.pdf (available at https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code/README_AER2013-0267.pdf&type=file, accessed 3/24/2022). As described there, reproduction of all the results presented in the paper is achieved by running one do-file, ""ACT_MainPaperTables_REPLICATION.do"". It is clearly commented and the remarks which Table / Figure specific commands relate to are given. The do-file runs on six different datasets which are related to different Tables presented in the paper. Still, only some of these datasets are needed for present purposes. Running ACT_MainPaperTables_REPLICATION.do file on the dataset ACT_AllMain_FINAL_pub.dta should enable a simple push-button reproduction of the data presented in Table 4 in the paper (p. 632) which directly relate to this focal claim 4 and focal variable coefficients mentioned in it (the sample size can be reproduced as well since it is shown in Table 4 in the paper, although not mentioned in claim 4).",na,"sample_size, coefficient","Sample size	58	58	49-67	<49 or >67
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	beta for A predictor = 0.256	beta for A predictor = 0.256	beta for A predictor 0.218-0.294	beta for A predictor <0.218 or >0.294
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"[1] Standard error of beta for A predictor	0.148	0.148	0.126-0.170	<0.126 or >0.170
[2] A beta significance	Significant at the 10 percent level	Significant at the 10 percent level	Significant at the 10-15 percent level	Not significant at the 15 percent level","Using ACT_MainPaperTables_REPLICATION.do file and ACT_AllMain_FINAL_pub.dta dataset, regressions presented in Table 4 will be reproduced. Coefficient for A predictor in the second condition in Panel B, its standard error and significance directly answer claim 4. If their values meet the Precise Reproduction Criteria, reproduction will be treated as successful.",NA,NA
2022-03-31T11:04:22Z,Cohen_AmEcoRev_2015_2lb5 - Pavlović - 2g781,Priya,NA,NA,NA,8x1972,https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code&type=folder,"The data needed for the reproduction were available as part of the original materials which included a number of files, described in more detail in README_AER2013-0267.pdf (available at https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code/README_AER2013-0267.pdf&type=file, accessed 3/24/2022). As described there, reproduction of all the results presented in the paper is achieved by running one do-file, ""ACT_MainPaperTables_REPLICATION.do"". It is clearly commented and remarks which Table / Figure specific commands relate to are given. The do-file runs on six different datasets which are related to different Tables presented in the paper. Still, only some of these datasets are needed for present purposes. Running ACT_MainPaperTables_REPLICATION.do file on the dataset ACT_AllMain_FINAL_pub.dta should enable a simple push-button reproduction of the data presented in Table 6 in the paper (p. 636) which directly relate to this focal claim 4 and focal variable coefficients mentioned in it (the sample size can be reproduced as well since it is shown in Table 6 in the paper, although not mentioned in claim 4).",na,"sample_size, coefficient","Sample size	1776	1776	1510-2042	<1510 or >2042
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	beta for RDT subsidy = 0.025	beta for RDT subsidy = 0.025	beta for RDT subsidy 0.021-0.029	beta for RDT subsidy <0.021 or >0.029
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",3,"[1] Standard error of beta for RDT subsidy	0.026	0.026	0.022-0.030	<0.022 or >0.030
[2] beta for RDT subsidy in condition/sample 2	0.009	0.009	0.008-0.010	<0.008 or >0.010
[3] Standard error of beta for RDT subsidy in condition/sample 2	0.039	0.039	0.033-0.045	<0.033 or >0.045","Using ACT_MainPaperTables_REPLICATION.do file and ACT_AllMain_FINAL_pub.dta dataset, regressions presented in Table 6 will be reproduced. Coefficient for RDT subsidy predictor in the two conditions/subsamples in Panel A and its standard error directly answer claim 4. If their values meet the Precise Reproduction Criteria, reproduction will be treated as successful.",NA,NA
2022-03-31T11:05:17Z,Cohen_AmEcoRev_2015_2lb5 - Pavlović - 2g781,Priya,NA,NA,NA,orvd1z,https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code&type=folder,"The data needed for the reproduction were available as part of the original materials which included a number of files, described in more detail in README_AER2013-0267.pdf (available at https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code/README_AER2013-0267.pdf&type=file, accessed 3/24/2022). As described there, reproduction of all the results presented in the paper is achieved by running one do-file, ""ACT_MainPaperTables_REPLICATION.do"". It is clearly commented and the remarks which Table / Figure specific commands relate to are given. The do-file runs on six different datasets which are related to different Tables presented in the paper. Still, only some of these datasets are needed for present purposes. Running ACT_MainPaperTables_REPLICATION.do file on the dataset ACT_AllMain_FINAL_pub.dta should enable a simple push-button reproduction of the data presented in Table 6 in the paper (p. 636) which directly relate to this focal claim 4 and focal variable coefficients mentioned in it (the sample size can be reproduced as well since it is shown in Table 6 in the paper, although not mentioned in claim 4).",na,"sample_size, coefficient","Sample size	755	755	642-868	<642 or >868
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	beta for RDT subsidy × 92% ACT subsidy = 0.127	beta for RDT subsidy × 92% ACT subsidy = 0.127	beta for RDT subsidy × 92% ACT subsidy 0.108-0.146	beta for RDT subsidy × 92% ACT subsidy <0.108 or >0.146
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"[1] Standard error for beta for RDT subsidy × 92% ACT subsidy	0.070	0.070	0.060-0.081	<0.060 or >0.081
[2] beta for RDT subsidy × 92% ACT subsidy significance	Significant at the 10 percent level	Significant at the 10 percent level	Significant at the 10-15 percent level	Not significant at the 15 percent level","Using ACT_MainPaperTables_REPLICATION.do file and ACT_AllMain_FINAL_pub.dta dataset, regressions presented in Table 6 will be reproduced. Coefficient for RDT subsidy × 92% ACT subsidy predictor in the second condition/subsamples in Panel B and standard error directly answer claim 4. If their values meet the Precise Reproduction Criteria, reproduction will be treated as successful.",NA,NA
2022-03-31T11:06:11Z,Cohen_AmEcoRev_2015_2lb5 - Pavlović - 2g781,Priya,NA,NA,NA,nr51jj,https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code&type=folder,"The data needed for the reproduction were available as part of the original materials which included a number of files, described in more detail in README_AER2013-0267.pdf (available at https://www.openicpsr.org/openicpsr/project/112911/version/V1/view?path=/openicpsr/112911/fcr:versions/V1/AER2013-0267_data-code/README_AER2013-0267.pdf&type=file, accessed 3/24/2022). As described there, reproduction of all the results presented in the paper is achieved by running one do-file, ""ACT_MainPaperTables_REPLICATION.do"". It is clearly commented and the remarks which Table / Figure specific commands relate to are given. The do-file runs on six different datasets which are related to different Tables presented in the paper. But only some of these datasets are needed for present purposes. Running ACT_MainPaperTables_REPLICATION.do file on the dataset ACT_AllMain_FINAL_pub.dta should enable a simple push-button reproduction of the data presented in Table 6 in the paper (p. 636) which directly relate to this focal claim 4 and focal variable coefficients mentioned in it (the sample size can be reproduced as well since it is shown in the Table 6 in the paper, although not mentioned in claim 4).",na,"sample_size, coefficient","Sample size	687	687	584-790	<584 or >790
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	beta for RDT subsidy = 0.081	beta for RDT subsidy = 0.081	beta for RDT subsidy 0.069-0.093	beta for RDT subsidy <0.069 or >0.093
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"[1] Standard error of beta for RDT subsidy	0.039	0.039	0.033-0.045	<0.033 or >0.045
[2] beta for RDT subsidy significance	Significant at the 5 percent level	Significant at the 5 percent level	Significant at the 5-10 percent level	Not significant at the 10 percent level","Using ACT_MainPaperTables_REPLICATION.do file and ACT_AllMain_FINAL_pub.dta dataset, regressions presented in Table 6 will be reproduced. Coefficient for RDT subsidy predictor in the third condition/subsample in Panel A, its standard error and p value directly answer claim 4. If their values meet the Precise Reproduction Criteria, reproduction will be treated as successful.",NA,NA
2022-03-31T11:31:13Z,Kim_SocSciMed_2016_AqDO - Panczak - 65z92,Priya,Source Data Reproduction,https://docs.google.com/spreadsheets/d/1lqwu5mGKe4URtAgyd0uAOJAU3YmsyKRaLx6eWYicUdY/edit#gid=1066693212,https://osf.io/7msd8/?view_only=38107102c39f486785350d5a169293c1,single-trace,https://www.rand.org/well-being/social-and-behavioral-policy/data/FLS/IFLS/ifls4.html,"The fourth wave of the Indonesia Family Life Survey (IFLS4) is a continuation of IFLS, expanding the panel to 2007/2008. Downloaded from the link in the cell above on 2022-01-06; uploaded to osf to 'Data/data-raw' directory.",na,"sample_size, coefficient","Sample size	1064	1064	904 to 1224	not in 904 to 1224 range
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	-0.00867	-0.00867	-0.00737 to -0.00997	not in -0.00737 to -0.00997 range
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"SE 	0.00420	0.00420	0.00357 to 0.00483	not in 0.00357 to 0.00483 range
Significance level	significant at 5% level	significant at 5% level	significant at 10% level	not significant at 10% level",All outcomes meet the precise reproduction criteria,6,NA
2022-03-31T11:32:11Z,Kim_SocSciMed_2016_AqDO - Panczak - 65z92,Priya,NA,NA,NA,21v1on,https://www.rand.org/well-being/social-and-behavioral-policy/data/FLS/IFLS/ifls4.html,"The fourth wave of the Indonesia Family Life Survey (IFLS4) is a continuation of IFLS, expanding the panel to 2007/2008. Downloaded from the link in the cell above on 2022-01-06; uploaded to osf to 'Data/data-raw' directory.",na,"sample_size, coefficient","Sample size	3145	3145	2673 to 3617	not in 2673 to 3617 range
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	-0.00295	-0.00295	-0.00251 to -0.00339	not in -0.00251 to -0.00339 range
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"SE 	0.00206	0.00206	0.00175 to 0.00237	not in 0.00175 to 0.00237 range
Significance level	not significant	not significant	not significant	NA",All outcomes meet the precise reproduction criteria,NA,NA
2022-03-31T11:33:05Z,Kim_SocSciMed_2016_AqDO - Panczak - 65z92,Priya,NA,NA,NA,ok8kxo,https://www.rand.org/well-being/social-and-behavioral-policy/data/FLS/IFLS/ifls4.html,"The fourth wave of the Indonesia Family Life Survey (IFLS4) is a continuation of IFLS, expanding the panel to 2007/2008. Downloaded from the link in the cell above on 2022-01-06; uploaded to osf to 'Data/data-raw' directory.",na,"sample_size, coefficient","Sample size	1064	1064	904 to 1224	not in 904 to 1224 range
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	-0.00867	-0.00867	-0.00737 to -0.00997	not in -0.00737 to -0.00997 range
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"SE 	0.00420	0.00420	0.00357 to 0.00483	not in 0.00357 to 0.00483 range
Significance level	significant at 5% level	significant at 5% level	significant at 10% level	not significant at 10% level",All outcomes meet the precise reproduction criteria,NA,NA
2022-03-31T11:33:59Z,Kim_SocSciMed_2016_AqDO - Panczak - 65z92,Priya,NA,NA,NA,n3k3qz,https://www.rand.org/well-being/social-and-behavioral-policy/data/FLS/IFLS/ifls4.html,"The fourth wave of the Indonesia Family Life Survey (IFLS4) is a continuation of IFLS, expanding the panel to 2007/2008. Downloaded from the link in the cell above on 2022-01-06; uploaded to osf to 'Data/data-raw' directory.",na,"sample_size, coefficient","Sample size	1064	1064	904 to 1224	not in 904 to 1224 range
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	0.03429	0.03429	0.02915 to 0.03943	not in 0.02915 to 0.03943 range
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"SE 	0.02379	0.02379	0.02022 to 0.02736	not in 0.02022 to 0.02736 range
Significance level	not significant	not significant	not significant	NA",All outcomes meet the precise reproduction criteria,NA,NA
2022-03-31T11:34:55Z,Kim_SocSciMed_2016_AqDO - Panczak - 65z92,Priya,NA,NA,NA,dx1x5w,https://www.rand.org/well-being/social-and-behavioral-policy/data/FLS/IFLS/ifls4.html,"The fourth wave of the Indonesia Family Life Survey (IFLS4) is a continuation of IFLS, expanding the panel to 2007/2008. Downloaded from the link in the cell above on 2022-01-06; uploaded to osf to 'Data/data-raw' directory.",na,"sample_size, coefficient","Sample size	3145	3145	2673 to 3617	not in 2673 to 3617 range
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	0.02763	0.02763	0.02349 to 0.03177	not in 0.02349 to 0.03177 range
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"SE 	0.01380	0.01380	0.01173 to 0.01587	not in 0.01173 to 0.01587 range
Significance level	significant at 5% level	significant at 5% level	significant at 10% level	not significant at 10% level",All outcomes meet the precise reproduction criteria,NA,NA
2022-03-31T11:35:49Z,Kim_SocSciMed_2016_AqDO - Panczak - 65z92,Priya,NA,NA,NA,8rlrky,https://www.rand.org/well-being/social-and-behavioral-policy/data/FLS/IFLS/ifls4.html,"The fourth wave of the Indonesia Family Life Survey (IFLS4) is a continuation of IFLS, expanding the panel to 2007/2008. Downloaded from the link in the cell above on 2022-01-06; uploaded to osf to 'Data/data-raw' directory.",na,"sample_size, coefficient","Sample size	1100	1100	935 to 1265	not in 935 to 1265 range
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	0.00625	0.00625	0.00531 to 0.00719	not in 0.00531 to 0.00719 range
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",2,"SE 	0.00281	0.00281	0.00239 to 0.00323	not in 0.00239 to 0.00323 range
Significance level	significant at 5% level	significant at 5% level	significant at 10% level	not significant at 10% level",All outcomes meet the precise reproduction criteria,NA,NA
2022-03-31T13:26:44Z,Niehaus_AmEduResJourn_2014_BlRQ - Anafinova - 28894,Priya,Source Data Reproduction,https://docs.google.com/spreadsheets/d/1kZiESse4rCUWn7_EZyYC-kNoOFP70YDhspfNV1cps0g/edit#gid=162110900,https://osf.io/63ujr/?view_only=89b41717041943f8b6877565bca7d5f5,g8w8n2,https://doi.org/10.3886/ICPSR04075.v1,"I accessed the data from the Inter-university Consortium for Political and Social Research (ICPSR). The datasets DS0-DS3 are available for download and the datasets DS4-DS13 are avaiable for online analysis.The datasets DS0-DS3 were downloaded by the researcher on March 30, 2022 and uploaded to the OSF restricted-access folder titled ICPSR_04075 on the same day. The data are allowed for individual research purposes, but are not allowed for public redistribution. The researcher requested ICPSR for the access to the datasets DS4-DS13 on March 22, 2022. ""The Early Childhood Longitudinal Study, Kindergarten Class of 1998-1999 (ECLS-K) focuses on children's early school experiences beginning with kindergarten through fifth grade. It is a nationally representative sample that collects information from children, their families, their teachers, and their schools. ECLS-K provides data about the effects of a wide range of family, school, community, and individual variables on children's development, early learning, and early performance in school. This data collection contains the wave of data collected in the spring of third grade (2002). The third-grade data collection includes information about the diversity of the study children, the schools they attended, and their academic progress in the years following kindergarten. Other variables include child gender, child race, family background, childcare, childcare arrangements, food security, hours per week in child care, socioeconomic status, household income, highest level of education for parents and students, parents' employment status, teachers' evaluation practice, and usefulness of different activities in the classroom."" Citation: United States Department of Education. National Center for Education Statistics. Early Childhood Longitudinal Study [United States]: Kindergarten Class of 1998-1999, Third Grade. Inter-university Consortium for Political and Social Research [distributor], 2013-08-12. https://doi.org/10.3886/ICPSR04075.v1",exact,"sample_size, p_value, coefficient","Sample size	1020	1020	(867, 1173)	Not in (867, 1173)
Focal variable P-value	p = 0.028	p = 0.028	(0.029, 0.077)	p >= 0.078
Focal variable coefficient	beta = 0.168	beta = 0.168	(0.143, 0.193)	Not in (0.143, 0.193)
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",0,NA,All outcomes meet the Precise Reproduction Criteria,5,NA
2022-03-31T13:28:17Z,Niehaus_AmEduResJourn_2014_BlRQ - Anafinova - 28894,Priya,NA,NA,NA,mo7q2z,https://doi.org/10.3886/ICPSR04075.v1,"I accessed the data from the Inter-university Consortium for Political and Social Research (ICPSR). The datasets DS0-DS3 are available for download and the datasets DS4-DS13 are avaiable for online analysis.The datasets DS0-DS3 were downloaded by the researcher on March 30, 2022 and uploaded to the OSF restricted-access folder titled ICPSR_04075 on the same day. The data are allowed for individual research purposes, but are not allowed for public redistribution. The researcher requested ICPSR for the access to the datasets DS4-DS13 on March 22, 2022. ""The Early Childhood Longitudinal Study, Kindergarten Class of 1998-1999 (ECLS-K) focuses on children's early school experiences beginning with kindergarten through fifth grade. It is a nationally representative sample that collects information from children, their families, their teachers, and their schools. ECLS-K provides data about the effects of a wide range of family, school, community, and individual variables on children's development, early learning, and early performance in school. This data collection contains the wave of data collected in the spring of third grade (2002). The third-grade data collection includes information about the diversity of the study children, the schools they attended, and their academic progress in the years following kindergarten. Other variables include child gender, child race, family background, childcare, childcare arrangements, food security, hours per week in child care, socioeconomic status, household income, highest level of education for parents and students, parents' employment status, teachers' evaluation practice, and usefulness of different activities in the classroom."" Citation: United States Department of Education. National Center for Education Statistics. Early Childhood Longitudinal Study [United States]: Kindergarten Class of 1998-1999, Third Grade. Inter-university Consortium for Political and Social Research [distributor], 2013-08-12. https://doi.org/10.3886/ICPSR04075.v1",exact,"sample_size, p_value, coefficient","Sample size	1020	1020	(867, 1173)	Not in (867, 1173)
Focal variable P-value	p = 0.018	p = 0.018	(0.019, 0.067)	p >= 0.068
Focal variable coefficient	beta = -0.149	beta = -0.149	(-0.171,  -0.127	Not in (-0.171, -0.127)
Focal test statistic	NA 	NA 	NA 	NA 
Effect size of focal variable	NA 	NA 	NA 	NA",0,NA,All outcomes meet the Precise Reproduction Criteria,NA,NA
2022-03-31T13:29:05Z,Niehaus_AmEduResJourn_2014_BlRQ - Anafinova - 28894,Priya,NA,NA,NA,md9yk3,https://doi.org/10.3886/ICPSR04075.v1,"I accessed the data from the Inter-university Consortium for Political and Social Research (ICPSR). The datasets DS0-DS3 are available for download and the datasets DS4-DS13 are avaiable for online analysis.The datasets DS0-DS3 were downloaded by the researcher on March 30, 2022 and uploaded to the OSF restricted-access folder titled ICPSR_04075 on the same day. The data are allowed for individual research purposes, but are not allowed for public redistribution. The researcher requested ICPSR for the access to the datasets DS4-DS13 on March 22, 2022. ""The Early Childhood Longitudinal Study, Kindergarten Class of 1998-1999 (ECLS-K) focuses on children's early school experiences beginning with kindergarten through fifth grade. It is a nationally representative sample that collects information from children, their families, their teachers, and their schools. ECLS-K provides data about the effects of a wide range of family, school, community, and individual variables on children's development, early learning, and early performance in school. This data collection contains the wave of data collected in the spring of third grade (2002). The third-grade data collection includes information about the diversity of the study children, the schools they attended, and their academic progress in the years following kindergarten. Other variables include child gender, child race, family background, childcare, childcare arrangements, food security, hours per week in child care, socioeconomic status, household income, highest level of education for parents and students, parents' employment status, teachers' evaluation practice, and usefulness of different activities in the classroom."" Citation: United States Department of Education. National Center for Education Statistics. Early Childhood Longitudinal Study [United States]: Kindergarten Class of 1998-1999, Third Grade. Inter-university Consortium for Political and Social Research [distributor], 2013-08-12. https://doi.org/10.3886/ICPSR04075.v1",exact,"sample_size, p_value, coefficient","Sample size	1020	1020	(867, 1173)	Not in (867, 1173)
Focal variable P-value	p = 0.026	p = 0.026	(0.027, 0.075)	p >= 0.076
Focal variable coefficient	beta = -0.141	beta = -0.141	(-0.162, - 0.120)	Not in (-0.162, - 0.120)
Focal test statistic	NA	NA 	NA	NA
Effect size of focal variable	NA	NA 	NA	NA",0,NA,All outcomes meet the Precise Reproduction Criteria,NA,NA
